"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2020","479.05","479.43","481.54","478.70","0.03K","0.13%"
"06/23/2020","478.43","478.98","481.90","478.95","0.03K","0.09%"
"06/22/2020","477.98","479.67","480.98","478.49","0.04K","0.00%"
"06/19/2020","478.00","479.90","481.20","479.33","0.03K","-0.19%"
"06/18/2020","478.90","480.30","482.10","479.45","0.03K","-0.08%"
"06/17/2020","479.30","481.25","482.58","480.15","0.03K","-0.20%"
"06/16/2020","480.25","481.40","483.00","479.00","0.17K","-0.03%"
"06/15/2020","480.40","481.77","483.18","480.70","0.03K","-0.08%"
"06/12/2020","480.77","481.60","483.10","479.00","0.19K","0.04%"
"06/11/2020","480.60","481.02","483.20","481.00","0.06K","0.12%"
"06/10/2020","480.02","481.23","483.40","481.01","0.04K","-0.04%"
"06/09/2020","480.23","481.40","482.20","480.60","0.02K","-0.04%"
"06/08/2020","480.40","481.72","482.91","481.05","0.04K","-0.07%"
"06/05/2020","480.72","482.10","484.20","481.36","0.03K","-0.06%"
"06/04/2020","481.00","482.38","483.39","481.50","0.03K","-0.08%"
"06/03/2020","481.38","482.45","484.70","481.69","0.04K","-0.01%"
"06/02/2020","481.45","483.01","484.40","481.73","0.04K","-0.11%"
"06/01/2020","482.00","483.90","484.65","482.50","0.03K","-0.19%"
"05/29/2020","482.90","483.50","483.95","482.95","0.01K","0.00%"
"05/28/2020","482.90","483.91","483.95","482.50","0.02K","0.00%"
"05/27/2020","482.91","483.80","485.11","483.10","0.02K","0.02%"
"05/26/2020","482.80","481.99","484.81","481.95","0.03K","0.38%"
"05/25/2020","480.99","481.98","483.60","481.89","0.03K","0.00%"
"05/22/2020","480.98","481.65","483.50","481.30","0.02K","0.07%"
"05/21/2020","480.65","483.60","483.80","480.92","0.02K","-0.40%"
"05/20/2020","482.60","484.65","485.18","483.00","0.03K","-0.22%"
"05/19/2020","483.65","485.88","486.34","483.98","0.07K","-0.25%"
"05/18/2020","484.88","487.88","488.14","485.44","0.02K","-0.41%"
"05/15/2020","486.88","488.88","489.19","486.94","0.03K","-0.20%"
"05/14/2020","487.88","487.66","488.90","487.33","0.02K","0.25%"
