"Date","Price","Open","High","Low","Vol.","Change %"
"05/08/2020","523.680","523.410","527.215","522.855","","0.27%"
"05/07/2020","522.280","519.780","524.405","519.365","","0.80%"
"05/06/2020","518.110","521.020","521.775","518.210","","-0.31%"
"05/05/2020","519.700","523.535","526.005","519.895","","-0.52%"
"05/04/2020","522.400","526.240","527.985","522.960","","-0.51%"
"05/01/2020","525.070","525.070","528.095","524.010","","0.22%"
"04/30/2020","523.920","521.315","525.915","519.205","","1.02%"
"04/29/2020","518.640","518.795","522.660","518.695","","0.30%"
"04/28/2020","517.100","519.325","524.435","518.430","","-0.21%"
"04/27/2020","518.170","518.450","522.825","517.765","","0.05%"
"04/24/2020","517.920","516.965","519.505","514.495","","0.41%"
"04/23/2020","515.790","519.315","521.370","516.050","","-0.46%"
"04/22/2020","518.160","522.060","523.960","517.955","","-0.53%"
"04/21/2020","520.930","523.550","524.635","520.085","","-0.29%"
"04/20/2020","522.460","526.270","527.385","522.540","","-0.50%"
"04/17/2020","525.060","525.010","527.820","523.785","","0.22%"
"04/16/2020","523.930","530.360","530.505","524.135","","-0.98%"
"04/15/2020","529.100","533.125","533.640","526.375","","-0.53%"
"04/14/2020","531.930","531.015","533.770","530.375","","0.41%"
"04/13/2020","529.780","537.400","538.750","527.985","","-1.15%"
"04/10/2020","535.960","538.905","540.010","536.860","","-0.32%"
"04/09/2020","537.660","542.850","544.525","535.495","","-0.55%"
"04/08/2020","540.630","543.840","544.965","540.770","","-0.37%"
"04/07/2020","542.650","541.000","547.165","540.430","","0.68%"
"04/06/2020","539.010","542.300","543.445","539.060","","-0.16%"
"04/03/2020","539.860","544.800","545.175","539.135","","-0.64%"
"04/02/2020","543.340","550.120","550.635","542.810","","-0.97%"
"04/01/2020","548.650","553.480","554.050","547.035","","-0.61%"
"03/31/2020","552.000","549.285","553.905","545.285","","0.63%"
"03/30/2020","548.530","552.650","553.070","546.970","","-0.42%"
"03/27/2020","550.870","545.430","553.195","543.090","","1.12%"
"03/26/2020","544.780","537.520","549.275","536.950","","1.57%"
"03/25/2020","536.380","532.705","539.635","531.300","","0.96%"
"03/24/2020","531.260","529.575","538.605","529.400","","0.62%"
"03/23/2020","528.010","528.115","534.910","524.965","","0.25%"
"03/20/2020","526.680","525.240","534.285","523.305","","0.45%"
"03/19/2020","524.340","535.110","538.875","523.405","","-1.64%"
"03/18/2020","533.100","538.580","541.485","529.505","","-0.55%"
"03/17/2020","536.060","545.150","548.750","536.425","","-1.35%"
"03/16/2020","543.400","540.760","548.200","538.835","","0.58%"
"03/13/2020","540.260","541.635","547.350","539.175","","-0.08%"
"03/12/2020","540.700","544.855","548.510","535.340","","-0.44%"
"03/11/2020","543.070","544.850","550.025","542.945","","0.10%"
"03/10/2020","542.520","547.980","551.035","542.495","","-0.74%"
"03/09/2020","546.590","540.885","551.505","540.505","","1.33%"
"03/06/2020","539.420","538.420","545.470","537.030","","0.42%"
"03/05/2020","537.180","533.415","538.660","532.600","","0.93%"
"03/04/2020","532.210","535.420","536.520","531.255","","-0.23%"
"03/03/2020","533.420","533.015","537.360","531.000","","0.35%"
"03/02/2020","531.550","526.585","535.550","526.585","","1.08%"
"02/28/2020","525.890","526.120","529.485","523.810","","0.35%"
"02/27/2020","524.050","520.530","526.740","520.030","","1.09%"
"02/26/2020","518.380","520.380","521.975","518.660","","0.00%"
"02/25/2020","518.380","519.095","521.120","517.260","","0.25%"
"02/24/2020","517.100","518.560","520.395","516.360","","0.08%"
"02/21/2020","516.670","515.795","520.465","515.245","","0.57%"
"02/20/2020","513.760","517.065","517.985","515.370","","-0.31%"
"02/19/2020","515.350","516.370","517.690","515.695","","0.12%"
"02/18/2020","514.730","518.600","519.215","516.065","","-0.40%"
"02/17/2020","516.780","518.900","519.745","517.975","","0.04%"
"02/14/2020","516.590","519.390","520.670","518.070","","-0.32%"
"02/13/2020","518.260","520.590","522.510","518.385","","-0.06%"
"02/12/2020","518.550","522.330","524.145","519.895","","-0.39%"
"02/11/2020","520.600","522.090","523.740","521.185","","0.04%"
"02/10/2020","520.410","523.950","525.520","521.925","","-0.30%"
"02/07/2020","521.980","525.535","526.155","523.250","","-0.34%"
"02/06/2020","523.750","526.325","527.600","524.630","","-0.15%"
"02/05/2020","524.560","528.455","529.035","525.925","","-0.42%"
"02/04/2020","526.750","529.530","529.950","527.595","","-0.30%"
"02/03/2020","528.350","530.840","531.170","528.050","","0.06%"
"01/31/2020","528.030","527.880","531.290","526.865","","0.36%"
"01/30/2020","526.130","526.830","528.850","526.330","","0.19%"
"01/29/2020","525.130","527.400","528.495","525.605","","-0.10%"
"01/28/2020","525.650","527.260","527.995","526.205","","0.02%"
"01/27/2020","525.560","527.740","528.660","526.710","","-0.22%"
"01/24/2020","526.730","528.960","529.855","526.945","","-0.09%"
"01/23/2020","527.180","530.500","532.250","528.020","","-0.25%"
"01/22/2020","528.490","530.095","532.180","529.370","","0.08%"
"01/21/2020","528.060","531.175","533.330","529.925","","-0.32%"
"01/20/2020","529.740","531.975","533.630","530.130","","-0.05%"
"01/17/2020","530.010","534.270","535.120","531.020","","-0.42%"
"01/16/2020","532.250","534.970","536.680","532.855","","-0.13%"
"01/15/2020","532.920","533.915","535.985","532.550","","0.20%"
"01/14/2020","531.870","533.090","535.095","531.400","","0.05%"
"01/13/2020","531.600","532.610","534.665","531.415","","0.12%"
"01/10/2020","530.980","531.680","533.730","530.670","","0.14%"
"01/09/2020","530.260","531.655","533.410","531.055","","0.01%"
"01/08/2020","530.220","533.925","535.895","531.420","","-0.43%"
"01/07/2020","532.510","535.965","537.075","532.950","","-0.40%"
"01/06/2020","534.660","535.705","537.195","534.115","","0.32%"
"01/03/2020","532.940","535.140","536.355","532.585","","-0.20%"
"01/02/2020","534.020","537.055","538.370","534.705","","-0.34%"
"01/01/2020","535.840","537.075","537.940","536.720","","0.00%"
"12/31/2019","535.840","536.385","539.105","536.360","","0.12%"
"12/30/2019","535.220","535.840","537.770","535.465","","0.20%"
"12/27/2019","534.170","530.690","536.465","530.645","","1.03%"
"12/26/2019","528.720","530.430","532.935","529.970","","0.06%"
"12/25/2019","528.390","530.335","533.355","529.565","","0.02%"
"12/24/2019","528.300","530.330","532.350","529.375","","0.01%"
"12/23/2019","528.250","530.035","531.695","528.865","","0.07%"
"12/20/2019","527.870","531.910","532.815","528.325","","-0.38%"
"12/19/2019","529.870","531.480","533.410","530.205","","0.08%"
"12/18/2019","529.440","532.970","533.490","529.955","","-0.24%"
"12/17/2019","530.690","532.355","534.505","530.975","","0.17%"
"12/16/2019","529.800","531.080","533.555","530.695","","0.10%"
"12/13/2019","529.260","531.990","535.575","529.930","","-0.08%"
"12/12/2019","529.690","532.025","533.585","530.035","","-0.21%"
"12/11/2019","530.820","530.195","533.225","527.715","","0.54%"
"12/10/2019","527.980","529.110","531.015","527.225","","0.17%"
"12/09/2019","527.100","528.430","530.010","527.455","","0.04%"
"12/06/2019","526.870","531.000","531.590","527.595","","-0.42%"
"12/05/2019","529.110","529.855","531.730","527.830","","0.25%"
"12/04/2019","527.770","529.695","531.645","527.930","","0.06%"
"12/03/2019","527.460","529.580","530.810","527.850","","0.04%"
"12/02/2019","527.270","526.470","530.520","525.285","","0.56%"
"11/29/2019","524.310","526.205","527.575","523.985","","0.07%"
"11/28/2019","523.930","525.180","526.950","524.150","","0.29%"
"11/27/2019","522.410","526.205","526.865","523.855","","-0.18%"
"11/26/2019","523.360","525.920","526.970","524.290","","0.05%"
"11/25/2019","523.120","525.770","527.220","523.735","","-0.08%"
"11/22/2019","523.550","528.070","529.380","524.900","","-0.32%"
"11/21/2019","525.210","528.785","530.000","526.505","","-0.13%"
"11/20/2019","525.920","528.975","529.685","526.700","","-0.06%"
"11/19/2019","526.210","528.965","529.955","526.960","","-0.03%"
"11/18/2019","526.380","527.810","530.150","527.000","","-0.03%"
"11/15/2019","526.530","526.900","528.865","525.810","","0.37%"
"11/14/2019","524.600","525.485","527.515","523.580","","0.04%"
"11/13/2019","524.380","526.255","526.945","524.395","","0.09%"
"11/12/2019","523.930","527.355","527.895","525.090","","-0.23%"
"11/11/2019","525.120","526.575","527.955","525.305","","0.23%"
"11/08/2019","523.910","527.940","528.630","525.245","","-0.27%"
"11/07/2019","525.330","528.725","530.475","526.355","","-0.15%"
"11/06/2019","526.140","528.835","530.380","527.120","","0.02%"
"11/05/2019","526.020","530.305","531.930","526.590","","-0.58%"
"11/04/2019","529.100","531.840","532.870","529.605","","-0.33%"
"11/01/2019","530.840","531.115","532.515","529.820","","0.33%"
"10/31/2019","529.070","530.955","532.930","529.635","","-0.12%"
"10/30/2019","529.700","529.065","531.025","527.660","","0.35%"
"10/29/2019","527.860","528.335","529.880","526.430","","0.13%"
"10/28/2019","527.180","527.285","529.095","526.210","","0.23%"
"10/25/2019","525.980","528.385","531.155","526.720","","-0.24%"
"10/24/2019","527.270","529.780","531.270","527.370","","-0.25%"
"10/23/2019","528.570","530.945","531.715","528.175","","0.14%"
"10/22/2019","527.830","532.135","533.135","528.665","","-0.22%"
"10/21/2019","528.970","530.760","534.160","530.070","","-0.19%"
"10/18/2019","529.970","530.940","533.760","528.750","","0.42%"
"10/17/2019","527.740","528.685","532.265","526.890","","0.36%"
"10/16/2019","525.830","526.800","529.730","524.825","","0.35%"
"10/15/2019","523.970","526.335","527.690","523.265","","0.13%"
"10/14/2019","523.280","526.500","527.635","524.450","","-0.37%"
"10/11/2019","525.210","524.635","527.730","524.540","","0.34%"
"10/10/2019","523.440","522.935","526.790","522.910","","0.33%"
"10/09/2019","521.740","522.075","524.285","521.585","","0.27%"
"10/08/2019","520.320","522.790","524.470","521.080","","-0.25%"
"10/07/2019","521.650","522.820","524.530","521.765","","-0.01%"
"10/04/2019","521.720","522.105","524.000","521.390","","0.13%"
"10/03/2019","521.030","521.810","524.835","521.425","","0.07%"
"10/02/2019","520.670","520.385","522.085","519.225","","0.29%"
"10/01/2019","519.180","518.840","521.365","517.410","","0.29%"
"09/30/2019","517.660","520.745","521.695","518.100","","-0.37%"
"09/27/2019","519.560","519.850","521.910","518.510","","0.15%"
"09/26/2019","518.760","520.915","522.100","519.255","","-0.19%"
"09/25/2019","519.750","524.665","524.875","520.200","","-0.71%"
"09/24/2019","523.470","523.445","525.325","522.535","","0.24%"
"09/23/2019","522.200","524.475","525.085","521.520","","-0.23%"
"09/20/2019","523.420","525.840","527.435","523.530","","-0.24%"
"09/19/2019","524.690","525.250","527.905","524.795","","0.11%"
"09/18/2019","524.100","527.130","527.815","524.065","","-0.35%"
"09/17/2019","525.930","524.705","527.260","523.445","","0.66%"
"09/16/2019","522.500","527.940","528.410","523.445","","-0.70%"
"09/13/2019","526.170","526.820","530.000","526.435","","0.10%"
"09/12/2019","525.640","524.485","528.060","520.345","","0.45%"
"09/11/2019","523.290","526.335","526.960","523.240","","-0.37%"
"09/10/2019","525.210","526.500","527.820","525.125","","-0.03%"
"09/09/2019","525.350","525.105","528.345","524.615","","0.23%"
"09/06/2019","524.150","525.630","527.710","524.905","","-0.06%"
"09/05/2019","524.480","525.795","529.275","524.800","","-0.04%"
"09/04/2019","524.670","522.690","526.220","522.360","","0.61%"
"09/03/2019","521.500","522.200","523.355","520.055","","0.09%"
"09/02/2019","521.010","523.175","524.040","521.875","","-0.21%"
"08/30/2019","522.100","526.285","527.040","521.935","","-0.36%"
"08/29/2019","524.010","527.265","528.640","525.310","","-0.20%"
"08/28/2019","525.050","527.820","528.415","526.465","","-0.31%"
"08/27/2019","526.690","528.485","529.645","527.405","","-0.10%"
"08/26/2019","527.230","530.505","531.800","528.030","","-0.39%"
"08/23/2019","529.320","527.270","530.920","525.915","","0.61%"
"08/22/2019","526.090","527.580","529.115","526.375","","-0.06%"
"08/21/2019","526.380","528.215","528.960","527.365","","-0.13%"
"08/20/2019","527.060","527.250","528.605","526.610","","0.20%"
"08/19/2019","526.000","527.835","529.275","527.080","","-0.11%"
"08/16/2019","526.580","528.525","529.385","526.595","","-0.14%"
"08/15/2019","527.320","529.905","531.305","527.760","","-0.27%"
"08/14/2019","528.740","531.630","533.030","529.480","","-0.32%"
"08/13/2019","530.440","533.565","534.525","531.605","","-0.35%"
"08/12/2019","532.300","533.455","534.815","531.470","","0.05%"
"08/09/2019","532.050","532.395","534.420","532.370","","0.15%"
"08/08/2019","531.230","533.635","535.010","532.250","","-0.12%"
"08/07/2019","531.860","533.275","535.675","532.325","","-0.05%"
"08/06/2019","532.110","533.265","535.660","531.710","","0.21%"
"08/05/2019","530.970","528.370","534.195","528.370","","0.67%"
"08/02/2019","527.450","527.545","529.515","526.650","","0.21%"
"08/01/2019","526.340","526.970","528.070","524.205","","0.10%"
"07/31/2019","525.790","530.755","531.935","526.210","","-0.71%"
"07/30/2019","529.540","530.570","531.240","529.585","","0.02%"
"07/29/2019","529.450","529.565","531.405","528.345","","0.20%"
"07/26/2019","528.380","530.490","530.755","528.360","","-0.18%"
"07/25/2019","529.320","530.260","532.510","527.875","","0.05%"
"07/24/2019","529.050","530.970","532.160","528.845","","-0.14%"
"07/23/2019","529.810","533.795","533.845","530.635","","-0.52%"
"07/22/2019","532.580","534.480","535.570","533.235","","-0.16%"
"07/19/2019","533.450","537.235","537.500","533.765","","-0.48%"
"07/18/2019","536.010","534.755","537.450","533.670","","0.45%"
"07/17/2019","533.590","534.450","535.850","532.925","","0.07%"
"07/16/2019","533.230","536.590","536.920","533.130","","-0.41%"
"07/15/2019","535.440","537.135","538.495","536.035","","-0.11%"
"07/12/2019","536.010","536.725","538.325","535.665","","0.09%"
"07/11/2019","535.550","536.170","538.825","536.120","","0.11%"
"07/10/2019","534.950","534.625","537.895","534.290","","0.29%"
"07/09/2019","533.410","534.815","535.925","532.700","","-0.03%"
"07/08/2019","533.580","535.350","536.795","534.075","","-0.12%"
"07/05/2019","534.230","538.305","538.470","534.020","","-0.54%"
"07/04/2019","537.130","537.960","538.840","537.135","","0.06%"
"07/03/2019","536.810","538.405","540.320","536.920","","-0.07%"
"07/02/2019","537.180","538.430","541.050","537.550","","-0.02%"
"07/01/2019","537.280","542.490","543.330","538.190","","-0.73%"
"06/28/2019","541.230","542.640","545.810","540.960","","-0.06%"
"06/27/2019","541.530","542.675","543.745","540.545","","0.01%"
"06/26/2019","541.490","542.265","543.940","540.905","","0.09%"
"06/25/2019","540.980","544.275","545.255","541.145","","-0.38%"
"06/24/2019","543.040","542.510","544.745","541.930","","0.26%"
"06/21/2019","541.610","539.215","543.350","538.235","","0.66%"
"06/20/2019","538.040","536.355","540.575","536.335","","0.54%"
"06/19/2019","535.140","534.695","537.690","533.420","","0.30%"
"06/18/2019","533.530","536.000","537.145","533.465","","-0.24%"
"06/17/2019","534.830","536.575","537.725","534.840","","-0.04%"
"06/14/2019","535.020","539.890","540.130","535.825","","-0.63%"
"06/13/2019","538.400","540.645","541.375","538.990","","-0.21%"
"06/12/2019","539.520","542.920","543.810","540.410","","-0.44%"
"06/11/2019","541.930","542.525","544.205","541.345","","0.10%"
"06/10/2019","541.390","543.100","544.015","540.540","","-0.17%"
"06/07/2019","542.300","540.720","544.310","539.095","","0.52%"
"06/06/2019","539.520","538.780","542.435","537.430","","0.44%"
"06/05/2019","537.150","540.050","543.100","538.255","","-0.33%"
"06/04/2019","538.920","539.660","541.565","538.610","","0.08%"
"06/03/2019","538.490","536.175","540.760","535.575","","0.52%"
"05/31/2019","535.680","534.735","536.920","533.955","","0.43%"
"05/30/2019","533.410","534.645","535.685","532.990","","0.00%"
"05/29/2019","533.410","535.870","536.850","534.295","","-0.25%"
"05/28/2019","534.730","537.730","538.240","535.775","","-0.33%"
"05/27/2019","536.490","537.445","538.870","536.525","","-0.02%"
"05/24/2019","536.610","536.680","538.560","535.515","","0.21%"
"05/23/2019","535.470","534.825","537.015","532.830","","0.32%"
"05/22/2019","533.760","535.515","536.365","533.990","","-0.04%"
"05/21/2019","533.970","536.210","536.770","533.825","","-0.19%"
"05/20/2019","534.970","535.250","536.925","534.765","","0.15%"
"05/17/2019","534.180","536.490","536.970","534.135","","-0.20%"
"05/16/2019","535.250","538.255","539.425","536.055","","-0.33%"
"05/15/2019","537.040","539.100","539.925","536.515","","-0.15%"
"05/14/2019","537.860","540.230","541.320","538.265","","-0.22%"
"05/13/2019","539.060","541.985","543.550","540.115","","-0.26%"
"05/10/2019","540.480","540.880","543.005","539.980","","0.21%"
"05/09/2019","539.350","539.410","542.350","538.470","","0.21%"
"05/08/2019","538.240","539.005","540.980","538.665","","0.07%"
"05/07/2019","537.840","538.985","540.925","537.630","","0.01%"
"05/06/2019","537.770","538.550","540.070","536.440","","0.09%"
"05/03/2019","537.260","537.070","538.745","535.230","","0.27%"
"05/02/2019","535.830","538.220","539.455","536.665","","-0.16%"
"05/01/2019","536.700","538.825","541.300","537.500","","-0.18%"
"04/30/2019","537.660","538.325","540.480","536.400","","0.10%"
"04/29/2019","537.110","536.770","538.590","536.195","","0.38%"
"04/26/2019","535.100","536.235","538.805","534.840","","0.16%"
"04/25/2019","534.240","537.655","538.410","535.265","","-0.20%"
"04/24/2019","535.300","540.860","541.265","536.185","","-0.66%"
"04/23/2019","538.850","542.330","543.130","538.745","","-0.28%"
"04/22/2019","540.340","542.330","545.195","541.040","","-0.17%"
"04/19/2019","541.280","542.695","544.110","541.515","","0.05%"
"04/18/2019","541.010","546.210","546.835","541.505","","-0.62%"
"04/17/2019","544.370","546.340","548.510","545.570","","-0.14%"
"04/16/2019","545.160","550.200","550.920","546.035","","-0.28%"
"04/15/2019","546.690","548.050","551.440","547.415","","-0.04%"
"04/12/2019","546.920","547.505","552.085","545.240","","0.65%"
"04/11/2019","543.380","548.715","550.010","544.085","","-0.31%"
"04/10/2019","545.050","548.770","550.055","544.435","","-0.11%"
"04/09/2019","545.640","549.205","550.845","546.730","","0.03%"
"04/08/2019","545.500","546.790","550.425","545.635","","0.19%"
"04/05/2019","544.440","546.305","549.140","545.845","","0.05%"
"04/04/2019","544.170","546.840","549.340","545.005","","-0.12%"
"04/03/2019","544.850","544.795","549.550","543.780","","0.38%"
"04/02/2019","542.790","545.965","547.420","542.930","","0.13%"
"04/01/2019","542.100","545.670","548.690","543.850","","-0.25%"
"03/29/2019","543.460","546.235","548.540","543.950","","0.12%"
"03/28/2019","542.830","547.470","549.435","544.190","","-0.13%"
"03/27/2019","543.550","548.495","550.670","545.625","","-0.19%"
"03/26/2019","544.610","550.665","552.380","546.595","","-0.42%"
"03/25/2019","546.890","549.800","552.500","547.595","","-0.02%"
"03/22/2019","546.980","553.960","555.445","546.730","","-0.62%"
"03/21/2019","550.400","555.835","557.515","550.785","","-0.34%"
"03/20/2019","552.290","552.795","557.815","550.290","","0.55%"
"03/19/2019","549.290","551.830","554.085","550.555","","-0.46%"
"03/18/2019","551.805","551.835","553.715","550.315","","-0.01%"
"03/15/2019","551.835","551.375","553.985","550.575","","0.14%"
"03/14/2019","551.070","552.180","554.390","550.580","","-0.20%"
"03/13/2019","552.165","551.405","554.475","550.325","","0.24%"
"03/12/2019","550.855","548.955","553.325","548.715","","0.34%"
"03/11/2019","548.975","549.665","551.545","547.665","","-0.02%"
"03/08/2019","549.100","546.860","550.610","546.420","","0.42%"
"03/07/2019","546.825","552.895","554.985","545.125","","-1.05%"
"03/06/2019","552.630","554.050","555.090","551.530","","-0.11%"
"03/05/2019","553.245","554.755","556.155","551.945","","-0.28%"
"03/04/2019","554.785","557.485","558.365","553.325","","-0.48%"
"03/01/2019","557.450","558.310","560.020","555.780","","0.20%"
"02/28/2019","556.325","554.625","559.795","554.235","","0.17%"
"02/27/2019","555.400","556.370","559.110","554.070","","-0.25%"
"02/26/2019","556.770","555.260","558.130","554.330","","0.34%"
"02/25/2019","554.885","554.665","556.395","552.505","","0.19%"
"02/22/2019","553.845","552.935","555.895","552.575","","0.17%"
"02/21/2019","552.915","552.395","555.735","551.345","","-0.01%"
"02/20/2019","552.960","553.210","555.850","551.260","","-0.04%"
"02/19/2019","553.160","551.650","554.950","549.950","","0.27%"
"02/18/2019","551.670","551.750","553.840","550.900","","0.25%"
"02/15/2019","550.305","550.915","552.165","547.335","","-0.12%"
"02/14/2019","550.940","550.660","553.190","548.140","","0.10%"
"02/13/2019","550.380","554.630","556.190","549.160","","-0.62%"
"02/12/2019","553.815","552.135","555.305","550.445","","0.18%"
"02/11/2019","552.805","554.985","556.175","551.705","","0.03%"
"02/08/2019","552.645","553.135","555.745","550.555","","-0.14%"
"02/07/2019","553.425","553.025","554.775","551.905","","-0.03%"
"02/06/2019","553.610","554.610","556.500","553.470","","-0.36%"
"02/05/2019","555.600","556.820","557.890","554.840","","-0.22%"
"02/04/2019","556.820","558.210","558.750","555.940","","-0.09%"
"02/01/2019","557.335","556.845","560.725","556.215","","0.08%"
"01/31/2019","556.895","557.875","562.435","555.415","","-0.22%"
"01/30/2019","558.140","555.910","559.370","553.380","","0.41%"
"01/29/2019","555.880","555.220","557.590","554.680","","0.09%"
"01/28/2019","555.355","554.335","556.895","553.535","","0.18%"
"01/25/2019","554.380","549.490","555.760","549.060","","0.89%"
"01/24/2019","549.470","552.480","553.810","548.550","","-0.61%"
"01/23/2019","552.830","551.150","554.350","551.010","","0.24%"
"01/22/2019","551.480","551.720","553.540","550.250","","-0.07%"
"01/21/2019","551.845","553.585","555.525","551.365","","-0.12%"
"01/18/2019","552.525","554.175","554.895","550.295","","-0.28%"
"01/17/2019","554.055","554.055","555.485","552.105","","-0.04%"
"01/16/2019","554.300","554.510","557.130","552.620","","-0.07%"
"01/15/2019","554.670","557.530","560.620","553.080","","-0.55%"
"01/14/2019","557.760","557.520","560.030","555.970","","0.07%"
"01/11/2019","557.390","558.840","562.200","556.810","","-0.27%"
"01/10/2019","558.900","559.250","563.110","558.180","","-0.21%"
"01/09/2019","560.075","555.875","562.175","554.915","","1.03%"
"01/08/2019","554.365","555.435","556.685","552.835","","-0.45%"
"01/07/2019","556.850","552.990","557.430","552.800","","0.71%"
"01/04/2019","552.940","552.850","554.250","550.530","","0.01%"
"01/03/2019","552.890","550.530","553.810","548.790","","0.44%"
"01/02/2019","550.445","556.285","557.925","549.575","","-1.05%"
"01/01/2019","556.290","556.390","560.390","554.410","","-0.06%"
"12/31/2018","556.605","554.725","556.685","553.665","","0.29%"
"12/28/2018","554.985","554.365","558.005","554.025","","0.10%"
"12/27/2018","554.405","550.645","556.275","550.495","","0.69%"
"12/26/2018","550.620","551.100","554.620","550.090","","-0.08%"
"12/25/2018","551.080","552.860","555.220","550.980","","-0.32%"
"12/24/2018","552.875","552.965","555.645","551.915","","0.38%"
"12/21/2018","550.780","553.380","555.750","548.520","","-0.83%"
"12/20/2018","555.415","552.655","557.915","551.425","","0.55%"
"12/19/2018","552.355","551.585","556.025","551.535","","0.14%"
"12/18/2018","551.605","550.875","554.725","550.345","","0.12%"
"12/17/2018","550.920","549.040","552.230","548.470","","0.34%"
"12/14/2018","549.080","552.950","553.480","546.710","","-0.41%"
"12/13/2018","551.355","551.415","553.605","548.965","","-0.21%"
"12/12/2018","552.510","549.330","553.480","548.730","","0.51%"
"12/11/2018","549.725","551.605","555.385","549.045","","-0.38%"
"12/10/2018","551.840","554.370","556.450","550.880","","-0.15%"
"12/07/2018","552.685","552.635","555.595","551.485","","0.02%"
"12/06/2018","552.565","551.115","555.275","549.905","","0.27%"
"12/05/2018","551.060","550.970","552.490","549.370","","-0.01%"
"12/04/2018","551.105","551.495","555.925","549.755","","-0.08%"
"12/03/2018","551.520","549.630","553.730","549.630","","0.33%"
"11/30/2018","549.725","553.495","554.375","549.095","","-0.67%"
"11/29/2018","553.415","552.215","554.585","551.245","","0.23%"
"11/28/2018","552.130","548.450","553.170","547.190","","0.69%"
"11/27/2018","548.335","549.615","552.065","547.675","","-0.30%"
"11/26/2018","549.975","550.695","553.975","549.725","","-0.12%"
"11/23/2018","550.630","553.060","555.180","549.860","","-0.53%"
"11/22/2018","553.575","552.415","554.825","552.125","","0.20%"
"11/21/2018","552.460","551.780","555.480","551.400","","0.33%"
"11/20/2018","550.640","555.740","557.060","549.970","","-1.02%"
"11/19/2018","556.330","554.730","557.230","553.420","","0.29%"
"11/16/2018","554.725","552.635","556.145","549.715","","0.60%"
"11/15/2018","551.390","551.600","553.280","547.150","","0.06%"
"11/14/2018","551.080","550.110","553.550","548.750","","0.17%"
"11/13/2018","550.155","546.655","551.685","546.505","","0.65%"
"11/12/2018","546.600","551.530","553.450","546.400","","-0.99%"
"11/09/2018","552.060","553.370","554.580","551.040","","-0.24%"
"11/08/2018","553.400","556.370","558.420","552.770","","-0.55%"
"11/07/2018","556.450","556.540","561.180","554.940","","-0.01%"
"11/06/2018","556.500","555.570","558.160","554.700","","0.18%"
"11/05/2018","555.520","553.650","556.820","552.520","","0.28%"
"11/02/2018","553.975","554.995","559.135","553.255","","-0.19%"
"11/01/2018","555.050","549.780","556.840","549.490","","0.91%"
"10/31/2018","550.020","551.050","553.810","549.490","","-0.24%"
"10/30/2018","551.345","553.215","554.565","551.005","","-0.30%"
"10/29/2018","552.985","554.065","556.035","551.795","","-0.24%"
"10/26/2018","554.330","552.830","555.390","550.310","","0.27%"
"10/25/2018","552.850","551.920","555.660","551.080","","0.01%"
"10/24/2018","552.800","556.560","558.270","552.120","","-0.70%"
"10/23/2018","556.680","555.810","558.940","555.090","","0.11%"
"10/22/2018","556.055","558.625","562.555","555.565","","-0.43%"
"10/19/2018","558.455","557.135","559.535","554.645","","0.38%"
"10/18/2018","556.330","557.890","559.960","554.990","","-0.03%"
"10/17/2018","556.510","560.800","561.290","556.220","","-1.02%"
"10/16/2018","562.230","562.480","565.280","560.590","","-0.04%"
"10/15/2018","562.450","562.750","566.170","560.510","","0.14%"
"10/12/2018","561.670","563.070","564.930","560.270","","-0.27%"
"10/11/2018","563.180","560.130","564.770","560.030","","0.59%"
"10/10/2018","559.870","558.470","561.630","557.890","","0.26%"
"10/09/2018","558.440","559.060","560.240","555.580","","-0.01%"
"10/08/2018","558.510","559.350","560.580","556.350","","-0.23%"
"10/05/2018","559.780","560.210","563.230","557.790","","0.20%"
"10/04/2018","558.680","553.630","559.890","552.960","","0.41%"
"10/03/2018","556.395","559.765","564.485","555.765","","-0.61%"
"10/02/2018","559.790","561.330","562.200","557.770","","-0.26%"
"10/01/2018","561.240","562.970","563.980","560.520","","0.16%"
"09/28/2018","560.370","561.280","562.210","558.110","","-0.18%"
"09/27/2018","561.355","565.425","566.575","561.115","","-0.72%"
"09/26/2018","565.410","566.700","568.240","564.750","","-0.28%"
"09/25/2018","566.995","566.545","569.475","564.315","","0.08%"
"09/24/2018","566.550","566.900","570.170","563.880","","-0.05%"
"09/21/2018","566.855","568.095","569.445","565.905","","-0.22%"
"09/20/2018","568.120","563.740","568.600","562.720","","0.35%"
"09/19/2018","566.140","566.970","569.290","564.940","","-0.06%"
"09/18/2018","566.485","567.835","569.965","565.665","","-0.18%"
"09/17/2018","567.525","564.625","568.785","564.095","","0.59%"
"09/14/2018","564.175","566.985","568.935","562.915","","-0.70%"
"09/13/2018","568.135","565.495","569.345","563.685","","0.68%"
"09/12/2018","564.270","563.260","565.070","560.720","","0.15%"
"09/11/2018","563.405","562.195","565.825","560.275","","0.22%"
"09/10/2018","562.195","560.255","564.005","557.965","","0.54%"
"09/07/2018","559.165","562.595","564.715","559.025","","-0.59%"
"09/06/2018","562.505","562.895","565.615","560.915","","-0.07%"
"09/05/2018","562.890","559.370","564.540","558.640","","0.73%"
"09/04/2018","558.830","560.810","561.100","556.230","","-0.36%"
"09/03/2018","560.860","558.350","561.200","557.720","","0.29%"
"08/31/2018","559.265","562.535","564.595","558.395","","-0.58%"
"08/30/2018","562.520","564.250","566.180","561.030","","-0.32%"
"08/29/2018","564.325","563.695","565.095","561.635","","0.11%"
