"Date","Price","Open","High","Low","Vol.","Change %"
"09/02/2020","6.4160","6.6070","6.6335","6.4285","","-2.24%"
"09/01/2020","6.5630","6.5895","6.6475","6.5790","","-0.03%"
"08/31/2020","6.5650","6.5705","6.6175","6.5290","","0.11%"
"08/28/2020","6.5580","6.4865","6.5855","6.4735","","1.52%"
"08/27/2020","6.4600","6.4520","6.5200","6.4230","","0.75%"
"08/26/2020","6.4120","6.4570","6.4735","6.3825","","-0.36%"
"08/25/2020","6.4350","6.4950","6.5455","6.4090","","-0.80%"
"08/24/2020","6.4870","6.4835","6.5575","6.4685","","0.37%"
"08/21/2020","6.4630","6.5640","6.5805","6.4615","","-1.19%"
"08/20/2020","6.5410","6.6015","6.6345","6.5290","","-0.52%"
"08/19/2020","6.5750","6.6250","6.6490","6.5790","","-0.35%"
"08/18/2020","6.5980","6.5775","6.6550","6.5530","","0.67%"
"08/17/2020","6.5540","6.6375","6.6715","6.5570","","-1.21%"
"08/14/2020","6.6340","6.6540","6.6755","6.6025","","0.05%"
"08/13/2020","6.6310","6.5955","6.6625","6.5610","","1.10%"
"08/12/2020","6.5590","6.6410","6.6535","6.5600","","-0.91%"
"08/11/2020","6.6190","6.6005","6.6815","6.5790","","0.46%"
"08/10/2020","6.5890","6.5765","6.6520","6.5560","","0.61%"
"08/07/2020","6.5490","6.6185","6.6465","6.5540","","-0.59%"
"08/06/2020","6.5880","6.6495","6.6985","6.5895","","-0.59%"
"08/05/2020","6.6270","6.5975","6.6995","6.5880","","1.01%"
"08/04/2020","6.5610","6.6425","6.6630","6.5480","","-0.77%"
"08/03/2020","6.6120","6.5505","6.6520","6.5010","","1.77%"
"07/31/2020","6.4970","6.6345","6.6550","6.5030","","-1.68%"
"07/30/2020","6.6080","6.6790","6.6925","6.5645","","-0.66%"
"07/29/2020","6.6520","6.6840","6.7315","6.6455","","-0.17%"
"07/28/2020","6.6630","6.7730","6.8125","6.6665","","-1.27%"
"07/27/2020","6.7490","6.7710","6.8175","6.7380","","0.07%"
"07/24/2020","6.7440","6.7905","6.8185","6.7345","","-0.40%"
"07/23/2020","6.7710","6.8105","6.8560","6.7640","","-0.21%"
"07/22/2020","6.7850","6.8280","6.8710","6.7845","","0.09%"
"07/21/2020","6.7790","6.7545","6.8580","6.7395","","0.73%"
"07/20/2020","6.7300","6.7150","6.7885","6.6970","","0.61%"
"07/17/2020","6.6890","6.7575","6.7780","6.6945","","-0.56%"
"07/16/2020","6.7270","6.8295","6.8645","6.7485","","-1.06%"
"07/15/2020","6.7990","6.8410","6.9025","6.8115","","-0.21%"
"07/14/2020","6.8130","6.8505","6.8880","6.8075","","-0.23%"
"07/13/2020","6.8290","6.8750","6.9215","6.8410","","-0.20%"
"07/10/2020","6.8430","6.8705","6.8960","6.8070","","0.06%"
"07/09/2020","6.8390","6.8090","6.8990","6.7930","","0.83%"
"07/08/2020","6.7830","6.7895","6.8520","6.7645","","0.58%"
"07/07/2020","6.7440","6.7475","6.8140","6.6945","","0.43%"
"07/06/2020","6.7150","6.7795","6.8580","6.7165","","-0.59%"
"07/03/2020","6.7550","6.8455","6.8910","6.7435","","-0.94%"
"07/02/2020","6.8190","6.8185","6.8895","6.8070","","0.56%"
"07/01/2020","6.7810","6.7795","6.8390","6.7610","","0.37%"
"06/30/2020","6.7560","6.8825","6.8980","6.7440","","-1.52%"
"06/29/2020","6.8600","6.9070","6.9305","6.8375","","-0.32%"
"06/26/2020","6.8820","6.9650","6.9940","6.8825","","-0.99%"
"06/25/2020","6.9510","6.8960","6.9800","6.8830","","1.06%"
"06/24/2020","6.8780","6.9780","7.0030","6.8900","","-0.98%"
"06/23/2020","6.9460","6.9290","7.0185","6.8770","","0.71%"
"06/22/2020","6.8970","6.8830","6.9550","6.8690","","0.32%"
"06/19/2020","6.8750","6.8920","6.9545","6.8440","","0.42%"
"06/18/2020","6.8460","6.8960","6.9705","6.8520","","-0.31%"
"06/17/2020","6.8670","6.9025","6.9655","6.8705","","-0.16%"
"06/16/2020","6.8780","6.9040","6.9795","6.8745","","0.03%"
"06/15/2020","6.8760","6.9175","6.9320","6.8250","","0.35%"
"06/12/2020","6.8520","6.8640","6.9810","6.8285","","0.12%"
"06/11/2020","6.8440","7.0235","7.0605","6.8555","","-2.21%"
"06/10/2020","6.9990","7.0025","7.0760","6.9755","","0.39%"
"06/09/2020","6.9720","7.0570","7.0755","6.9795","","-0.88%"
"06/08/2020","7.0340","7.0115","7.0935","7.0080","","0.72%"
"06/05/2020","6.9840","6.9710","7.0835","6.9660","","0.62%"
"06/04/2020","6.9410","7.0315","7.0550","6.9265","","-0.90%"
"06/03/2020","7.0040","7.0285","7.1055","7.0005","","0.00%"
"06/02/2020","7.0040","6.9970","7.0605","6.9730","","0.49%"
"06/01/2020","6.9700","6.8940","7.0035","6.8710","","1.38%"
"05/29/2020","6.8750","6.8740","6.9025","6.8195","","0.42%"
"05/28/2020","6.8460","6.8185","6.9000","6.7900","","0.78%"
"05/27/2020","6.7930","6.8335","6.8560","6.7685","","-0.13%"
"05/26/2020","6.8020","6.7245","6.8620","6.7165","","1.51%"
"05/25/2020","6.7010","6.7270","6.7905","6.7080","","-0.10%"
"05/22/2020","6.7080","6.7865","6.7995","6.6745","","-0.73%"
"05/21/2020","6.7570","6.8000","6.8475","6.7465","","-0.27%"
"05/20/2020","6.7750","6.6840","6.8070","6.6540","","1.57%"
"05/19/2020","6.6700","6.6810","6.7325","6.6540","","0.14%"
"05/18/2020","6.6610","6.6080","6.7105","6.6005","","0.70%"
"05/15/2020","6.6150","6.6505","6.6815","6.5895","","-0.17%"
"05/14/2020","6.6260","6.5880","6.6585","6.5395","","1.02%"
"05/13/2020","6.5590","6.6020","6.6825","6.5600","","-0.23%"
"05/12/2020","6.5740","6.5950","6.6910","6.5815","","0.08%"
"05/11/2020","6.5690","6.5915","6.6550","6.5575","","0.03%"
"05/08/2020","6.5670","6.5205","6.6310","6.4975","","1.14%"
"05/07/2020","6.4930","6.4600","6.5775","6.4410","","1.03%"
"05/06/2020","6.4270","6.5190","6.5550","6.4045","","-0.85%"
"05/05/2020","6.4820","6.4175","6.5435","6.3955","","1.27%"
"05/04/2020","6.4010","6.3595","6.4460","6.3320","","1.07%"
"05/01/2020","6.3330","6.4435","6.4630","6.3185","","-1.36%"
"04/30/2020","6.4200","6.5640","6.6040","6.4180","","-1.55%"
"04/29/2020","6.5210","6.4690","6.5805","6.4480","","1.32%"
"04/28/2020","6.4360","6.4480","6.5265","6.4045","","0.28%"
"04/27/2020","6.4180","6.4350","6.5030","6.4025","","0.14%"
"04/24/2020","6.4090","6.4075","6.4860","6.3790","","0.38%"
"04/23/2020","6.3850","6.3150","6.4780","6.2970","","1.53%"
"04/22/2020","6.2890","6.2175","6.3415","6.1825","","1.71%"
"04/21/2020","6.1830","6.3825","6.4185","6.1890","","-2.77%"
"04/20/2020","6.3590","6.5405","6.5460","6.3700","","-2.38%"
"04/17/2020","6.5140","6.5420","6.6355","6.4950","","-0.06%"
"04/16/2020","6.5180","6.4940","6.5885","6.4660","","0.85%"
"04/15/2020","6.4630","6.6350","6.6740","6.4460","","-2.34%"
"04/14/2020","6.6180","6.6020","6.6805","6.5935","","0.55%"
"04/13/2020","6.5820","6.6750","6.7395","6.5675","","-0.77%"
"04/10/2020","6.6330","6.6360","6.7400","6.6080","","0.35%"
"04/09/2020","6.6100","6.6575","6.7925","6.5970","","-0.21%"
"04/08/2020","6.6240","6.6110","6.6760","6.5720","","0.53%"
"04/07/2020","6.5890","6.5920","6.6670","6.5675","","0.47%"
"04/06/2020","6.5580","6.5270","6.6060","6.4670","","0.75%"
"04/03/2020","6.5090","6.4960","6.5590","6.4250","","0.63%"
"04/02/2020","6.4680","6.3795","6.5050","6.3215","","1.78%"
"04/01/2020","6.3550","6.3925","6.4075","6.3175","","-0.03%"
"03/31/2020","6.3570","6.2580","6.4610","6.2260","","2.05%"
"03/30/2020","6.2290","6.2780","6.2865","6.1650","","-0.37%"
"03/27/2020","6.2520","6.3875","6.4315","6.2545","","-1.82%"
"03/26/2020","6.3680","6.3120","6.4575","6.2450","","1.06%"
"03/25/2020","6.3010","6.3035","6.4150","6.2160","","0.38%"
"03/24/2020","6.2770","6.2085","6.3410","6.1990","","1.77%"
"03/23/2020","6.1680","6.1685","6.2280","6.0650","","0.54%"
"03/20/2020","6.1350","6.2065","6.3720","6.1520","","-0.87%"
"03/19/2020","6.1890","6.0640","6.2570","5.9575","","2.64%"
"03/18/2020","6.0300","6.4940","6.5470","5.9080","","-6.51%"
"03/17/2020","6.4500","6.5485","6.6740","6.4810","","-1.24%"
"03/16/2020","6.5310","6.7355","6.7705","6.4635","","-3.32%"
"03/13/2020","6.7550","6.4645","6.7910","6.4450","","4.68%"
"03/12/2020","6.4530","6.6020","6.6500","6.4105","","-1.87%"
"03/11/2020","6.5760","6.7665","6.8555","6.5975","","-2.38%"
"03/10/2020","6.7360","6.4025","6.8385","6.3795","","5.65%"
"03/09/2020","6.3760","6.7905","6.8015","6.3415","","-8.52%"
"03/06/2020","6.9700","7.0895","7.1315","6.9795","","-1.46%"
"03/05/2020","7.0730","7.2275","7.2740","7.0660","","-1.98%"
"03/04/2020","7.2160","7.2475","7.3140","7.1975","","0.00%"
"03/03/2020","7.2160","7.2365","7.3360","7.1800","","-0.01%"
"03/02/2020","7.2170","7.1715","7.2440","7.1090","","1.01%"
"02/28/2020","7.1450","7.2170","7.2200","7.0795","","-0.50%"
"02/27/2020","7.1810","7.3095","7.3175","7.2005","","-1.35%"
"02/26/2020","7.2790","7.3225","7.3620","7.2735","","-0.21%"
"02/25/2020","7.2940","7.3180","7.3930","7.2890","","0.11%"
"02/24/2020","7.2860","7.4665","7.4665","7.2615","","-1.91%"
"02/21/2020","7.4280","7.4550","7.4915","7.4000","","0.05%"
"02/20/2020","7.4240","7.5265","7.5400","7.4335","","-1.12%"
"02/19/2020","7.5080","7.4920","7.5450","7.4765","","0.56%"
"02/18/2020","7.4660","7.5355","7.5495","7.4525","","-0.56%"
"02/17/2020","7.5080","7.5365","7.5735","7.5255","","0.03%"
"02/14/2020","7.5060","7.5215","7.5645","7.5090","","0.01%"
"02/13/2020","7.5050","7.5715","7.5850","7.5070","","-0.50%"
"02/12/2020","7.5430","7.5445","7.6210","7.5430","","0.28%"
"02/11/2020","7.5220","7.4655","7.5765","7.4605","","1.07%"
"02/10/2020","7.4420","7.4525","7.5310","7.4355","","0.15%"
"02/07/2020","7.4310","7.5605","7.5775","7.4465","","-1.29%"
"02/06/2020","7.5280","7.6105","7.6485","7.5425","","-0.76%"
"02/05/2020","7.5860","7.5920","7.6510","7.5590","","0.18%"
"02/04/2020","7.5720","7.5195","7.6185","7.5065","","0.96%"
"02/03/2020","7.5000","7.4810","7.5450","7.4590","","0.83%"
"01/31/2020","7.4380","7.5710","7.5930","7.4635","","-1.48%"
"01/30/2020","7.5500","7.6495","7.6585","7.5310","","-0.93%"
"01/29/2020","7.6210","7.6880","7.7005","7.6135","","-0.47%"
"01/28/2020","7.6570","7.5985","7.6985","7.5780","","1.15%"
"01/27/2020","7.5700","7.7135","7.7135","7.5810","","-1.62%"
"01/24/2020","7.6950","7.7340","7.7605","7.6810","","-0.14%"
"01/23/2020","7.7060","7.7300","7.7555","7.6995","","0.10%"
"01/22/2020","7.6980","7.7265","7.7640","7.7045","","0.06%"
"01/21/2020","7.6930","7.7755","7.7870","7.7170","","-0.75%"
"01/20/2020","7.7510","7.7880","7.8205","7.7645","","-0.12%"
"01/17/2020","7.7600","7.7850","7.8330","7.7615","","0.15%"
"01/16/2020","7.7480","7.8110","7.8310","7.7550","","-0.46%"
"01/15/2020","7.7840","7.8100","7.8280","7.7520","","0.03%"
"01/14/2020","7.7820","7.8195","7.8550","7.7835","","-0.22%"
"01/13/2020","7.7990","7.8455","7.8835","7.7890","","-0.29%"
"01/10/2020","7.8220","7.8100","7.8755","7.7990","","0.48%"
"01/09/2020","7.7850","7.8140","7.8390","7.7940","","-0.09%"
"01/08/2020","7.7920","7.7275","7.8505","7.7035","","1.16%"
"01/07/2020","7.7030","7.7495","7.7735","7.7060","","-0.31%"
"01/06/2020","7.7270","7.7260","7.7670","7.6780","","0.49%"
"01/03/2020","7.6890","7.7620","7.7765","7.6950","","-0.67%"
"01/02/2020","7.7410","7.7320","7.7815","7.7000","","0.35%"
"01/01/2020","7.7140","7.7340","7.7440","7.7320","","-0.03%"
"12/31/2019","7.7160","7.7225","7.7410","7.6865","","0.18%"
"12/30/2019","7.7020","7.7290","7.7730","7.7045","","0.06%"
"12/27/2019","7.6970","7.6840","7.7705","7.6780","","0.56%"
"12/26/2019","7.6540","7.7290","7.7680","7.6770","","-0.55%"
"12/25/2019","7.6960","7.7280","7.8050","7.7160","","-0.03%"
"12/24/2019","7.6980","7.6820","7.7450","7.6640","","0.56%"
"12/23/2019","7.6550","7.6855","7.7080","7.6445","","0.01%"
"12/20/2019","7.6540","7.6655","7.7210","7.6540","","0.26%"
"12/19/2019","7.6340","7.6360","7.6790","7.6160","","0.37%"
"12/18/2019","7.6060","7.6610","7.6680","7.6115","","-0.25%"
"12/17/2019","7.6250","7.6455","7.6710","7.6060","","0.22%"
"12/16/2019","7.6080","7.6005","7.6665","7.5890","","0.50%"
"12/13/2019","7.5700","7.6195","7.6910","7.5785","","-0.20%"
"12/12/2019","7.5850","7.5465","7.6340","7.5345","","0.73%"
"12/11/2019","7.5300","7.5300","7.5640","7.4920","","0.44%"
"12/10/2019","7.4970","7.5270","7.5445","7.4845","","0.00%"
"12/09/2019","7.4970","7.5085","7.5330","7.4780","","0.19%"
"12/06/2019","7.4830","7.5050","7.5245","7.4790","","0.12%"
"12/05/2019","7.4740","7.4830","7.5155","7.4575","","0.31%"
"12/04/2019","7.4510","7.4550","7.4935","7.4345","","0.40%"
"12/03/2019","7.4210","7.4430","7.4700","7.4240","","0.15%"
"12/02/2019","7.4100","7.4280","7.4590","7.4040","","0.23%"
"11/29/2019","7.3930","7.4575","7.4725","7.4110","","-0.43%"
"11/28/2019","7.4250","7.4660","7.4790","7.4320","","0.03%"
"11/27/2019","7.4230","7.4625","7.4805","7.4335","","-0.01%"
"11/26/2019","7.4240","7.4685","7.4775","7.4320","","-0.01%"
"11/25/2019","7.4250","7.4695","7.4965","7.4310","","-0.17%"
"11/22/2019","7.4380","7.4950","7.5125","7.4565","","-0.21%"
"11/21/2019","7.4540","7.4785","7.5065","7.4545","","0.19%"
"11/20/2019","7.4400","7.4785","7.4930","7.4320","","0.05%"
"11/19/2019","7.4360","7.4810","7.5110","7.4560","","-0.07%"
"11/18/2019","7.4410","7.4910","7.5095","7.4530","","-0.39%"
"11/15/2019","7.4700","7.4750","7.5075","7.4580","","0.38%"
"11/14/2019","7.4420","7.4130","7.4825","7.4115","","0.58%"
"11/13/2019","7.3990","7.4405","7.4565","7.3935","","-0.12%"
"11/12/2019","7.4080","7.4830","7.4980","7.4240","","-0.56%"
"11/11/2019","7.4500","7.4830","7.4980","7.4545","","-0.04%"
"11/08/2019","7.4530","7.5195","7.5295","7.4540","","-0.40%"
"11/07/2019","7.4830","7.4865","7.5395","7.4565","","0.47%"
"11/06/2019","7.4480","7.5250","7.5385","7.4460","","-0.41%"
"11/05/2019","7.4790","7.5005","7.5570","7.4820","","0.00%"
"11/04/2019","7.4790","7.4985","7.5500","7.4945","","-0.03%"
"11/01/2019","7.4810","7.4220","7.5190","7.4145","","1.19%"
"10/31/2019","7.3930","7.4725","7.4840","7.4140","","-0.83%"
"10/30/2019","7.4550","7.4425","7.4765","7.4220","","0.40%"
"10/29/2019","7.4250","7.4565","7.4750","7.4295","","-0.20%"
"10/28/2019","7.4400","7.4555","7.4940","7.4360","","0.08%"
"10/25/2019","7.4340","7.4275","7.5015","7.4205","","0.32%"
"10/24/2019","7.4100","7.4475","7.4635","7.4075","","-0.18%"
"10/23/2019","7.4230","7.4900","7.5025","7.4300","","-0.30%"
"10/22/2019","7.4450","7.4835","7.5110","7.4475","","0.08%"
"10/21/2019","7.4390","7.4685","7.5100","7.4385","","0.03%"
"10/18/2019","7.4370","7.4455","7.4925","7.4155","","0.53%"
"10/17/2019","7.3980","7.4450","7.4845","7.4135","","-0.11%"
"10/16/2019","7.4060","7.4215","7.4610","7.3910","","0.30%"
"10/15/2019","7.3840","7.4325","7.4415","7.3815","","-0.01%"
"10/14/2019","7.3850","7.4220","7.4475","7.3945","","-0.26%"
"10/11/2019","7.4040","7.3955","7.4525","7.3890","","0.35%"
"10/10/2019","7.3780","7.3465","7.4025","7.3225","","0.68%"
"10/09/2019","7.3280","7.3065","7.3600","7.2980","","0.66%"
"10/08/2019","7.2800","7.3290","7.3640","7.2925","","-0.51%"
"10/07/2019","7.3170","7.3665","7.3775","7.3250","","-0.44%"
"10/04/2019","7.3490","7.3095","7.3860","7.3055","","0.74%"
"10/03/2019","7.2950","7.3110","7.3330","7.2880","","0.01%"
"10/02/2019","7.2940","7.3000","7.3265","7.2630","","0.15%"
"10/01/2019","7.2830","7.3425","7.3545","7.2735","","-0.57%"
"09/30/2019","7.3250","7.3630","7.3880","7.3215","","-0.26%"
"09/27/2019","7.3440","7.4030","7.4165","7.3480","","-0.64%"
"09/26/2019","7.3910","7.4160","7.4240","7.3880","","-0.07%"
"09/25/2019","7.3960","7.4400","7.4545","7.3820","","-0.38%"
"09/24/2019","7.4240","7.4545","7.4840","7.4295","","-0.19%"
"09/23/2019","7.4380","7.4335","7.4700","7.4220","","0.23%"
"09/20/2019","7.4210","7.4400","7.4785","7.4265","","0.03%"
"09/19/2019","7.4190","7.4165","7.4690","7.3935","","0.34%"
"09/18/2019","7.3940","7.3865","7.4335","7.3740","","0.28%"
"09/17/2019","7.3730","7.4525","7.4615","7.3815","","-0.63%"
"09/16/2019","7.4200","7.4490","7.4910","7.4245","","0.51%"
"09/13/2019","7.3820","7.3440","7.4390","7.3440","","0.85%"
"09/12/2019","7.3200","7.2630","7.3645","7.2575","","0.90%"
"09/11/2019","7.2550","7.2820","7.2990","7.2555","","-0.19%"
"09/10/2019","7.2690","7.2680","7.3090","7.2585","","0.19%"
"09/09/2019","7.2550","7.2405","7.3035","7.2350","","0.43%"
"09/06/2019","7.2240","7.1895","7.2765","7.1890","","0.71%"
"09/05/2019","7.1730","7.2015","7.2505","7.1865","","-0.17%"
"09/04/2019","7.1850","7.1330","7.2120","7.1290","","0.98%"
"09/03/2019","7.1150","7.1305","7.1415","7.0915","","0.01%"
"09/02/2019","7.1140","7.1355","7.1600","7.1130","","-0.04%"
"08/30/2019","7.1170","7.1565","7.1880","7.1230","","-0.10%"
"08/29/2019","7.1240","7.1235","7.1710","7.1130","","0.48%"
"08/28/2019","7.0900","7.1615","7.1775","7.1055","","-0.78%"
"08/27/2019","7.1460","7.1975","7.2110","7.1350","","-0.53%"
"08/26/2019","7.1840","7.2000","7.2405","7.1740","","-0.10%"
"08/23/2019","7.1910","7.2590","7.2690","7.1885","","-0.70%"
"08/22/2019","7.2420","7.2400","7.2750","7.2125","","0.30%"
"08/21/2019","7.2200","7.1595","7.2515","7.1505","","1.08%"
"08/20/2019","7.1430","7.1095","7.1650","7.0915","","0.73%"
"08/19/2019","7.0910","7.1605","7.1860","7.0980","","-0.66%"
"08/16/2019","7.1380","7.2055","7.2340","7.1480","","-0.68%"
"08/15/2019","7.1870","7.1995","7.2525","7.1485","","0.04%"
"08/14/2019","7.1840","7.3240","7.3355","7.1950","","-1.76%"
"08/13/2019","7.3130","7.2710","7.3465","7.2240","","0.81%"
"08/12/2019","7.2540","7.2915","7.3050","7.2475","","-0.34%"
"08/09/2019","7.2790","7.3250","7.3255","7.2660","","-0.29%"
"08/08/2019","7.3000","7.2930","7.3260","7.2770","","0.44%"
"08/07/2019","7.2680","7.2920","7.3325","7.2525","","-0.10%"
"08/06/2019","7.2750","7.2720","7.3285","7.1935","","0.58%"
"08/05/2019","7.2330","7.2890","7.3385","7.2505","","-0.58%"
"08/02/2019","7.2750","7.3960","7.4030","7.2720","","-1.30%"
"08/01/2019","7.3710","7.4740","7.4965","7.3885","","-1.13%"
"07/31/2019","7.4550","7.4865","7.5385","7.4570","","-0.25%"
"07/30/2019","7.4740","7.5055","7.5270","7.4650","","-0.16%"
"07/29/2019","7.4860","7.5130","7.5355","7.4740","","-0.12%"
"07/26/2019","7.4950","7.5245","7.5505","7.4885","","-0.17%"
"07/25/2019","7.5080","7.5170","7.5770","7.5090","","0.12%"
"07/24/2019","7.4990","7.5345","7.5625","7.5160","","-0.24%"
"07/23/2019","7.5170","7.5455","7.5650","7.5150","","-0.13%"
"07/22/2019","7.5270","7.5600","7.5790","7.5415","","-0.20%"
"07/19/2019","7.5420","7.5875","7.5955","7.5535","","-0.37%"
"07/18/2019","7.5700","7.5750","7.5905","7.5445","","0.09%"
"07/17/2019","7.5630","7.5615","7.6045","7.5475","","0.25%"
"07/16/2019","7.5440","7.6120","7.6155","7.5440","","-0.66%"
"07/15/2019","7.5940","7.5495","7.6285","7.5445","","0.61%"
"07/12/2019","7.5480","7.5915","7.5965","7.5425","","-0.36%"
"07/11/2019","7.5750","7.5510","7.6070","7.5405","","0.61%"
"07/10/2019","7.5290","7.4765","7.5605","7.4600","","0.97%"
"07/09/2019","7.4570","7.4900","7.5015","7.4470","","-0.19%"
"07/08/2019","7.4710","7.4785","7.5180","7.4450","","0.13%"
"07/05/2019","7.4610","7.5180","7.5225","7.4610","","-0.40%"
"07/04/2019","7.4910","7.5360","7.5425","7.5015","","-0.32%"
"07/03/2019","7.5150","7.5415","7.5425","7.4840","","-0.05%"
"07/02/2019","7.5190","7.5730","7.5840","7.5215","","-0.50%"
"07/01/2019","7.5570","7.5405","7.6060","7.4855","","0.47%"
"06/28/2019","7.5220","7.5685","7.6185","7.5365","","-0.38%"
"06/27/2019","7.5510","7.5780","7.5930","7.5370","","-0.15%"
"06/26/2019","7.5620","7.5845","7.6095","7.5395","","-0.12%"
"06/25/2019","7.5710","7.6335","7.6460","7.5680","","-0.59%"
"06/24/2019","7.6160","7.5550","7.6370","7.5470","","0.78%"
"06/21/2019","7.5570","7.5970","7.6000","7.4820","","-0.30%"
"06/20/2019","7.5800","7.4970","7.5985","7.4895","","1.39%"
"06/19/2019","7.4760","7.4640","7.5035","7.4370","","0.39%"
"06/18/2019","7.4470","7.4290","7.4760","7.4090","","0.47%"
"06/17/2019","7.4120","7.4265","7.4520","7.4125","","-0.01%"
"06/14/2019","7.4130","7.4125","7.4500","7.4020","","0.22%"
"06/13/2019","7.3970","7.3800","7.4290","7.3670","","0.46%"
"06/12/2019","7.3630","7.4285","7.4325","7.3735","","-0.65%"
"06/11/2019","7.4110","7.4100","7.4420","7.4000","","0.30%"
"06/10/2019","7.3890","7.4060","7.4300","7.3750","","0.04%"
"06/07/2019","7.3860","7.3655","7.4080","7.3530","","0.53%"
"06/06/2019","7.3470","7.3455","7.3855","7.3300","","0.26%"
"06/05/2019","7.3280","7.3630","7.3945","7.3350","","-0.33%"
"06/04/2019","7.3520","7.3520","7.3850","7.3275","","0.31%"
"06/03/2019","7.3290","7.3220","7.3690","7.3095","","0.31%"
"05/31/2019","7.3060","7.3720","7.3760","7.3160","","-0.63%"
"05/30/2019","7.3520","7.3990","7.4095","7.3590","","-0.34%"
"05/29/2019","7.3770","7.4225","7.4340","7.3445","","-0.39%"
"05/28/2019","7.4060","7.4565","7.4625","7.4150","","-0.52%"
"05/27/2019","7.4450","7.4505","7.4685","7.4310","","0.22%"
"05/24/2019","7.4290","7.3995","7.4605","7.3905","","0.64%"
"05/23/2019","7.3820","7.4555","7.4595","7.3895","","-0.73%"
"05/22/2019","7.4360","7.4505","7.4770","7.4270","","0.12%"
"05/21/2019","7.4270","7.4390","7.4545","7.4130","","0.09%"
"05/20/2019","7.4200","7.4050","7.4580","7.4030","","0.38%"
"05/17/2019","7.3920","7.4290","7.4365","7.3910","","-0.28%"
"05/16/2019","7.4130","7.4370","7.4610","7.4095","","-0.03%"
"05/15/2019","7.4150","7.4070","7.4525","7.3955","","0.34%"
"05/14/2019","7.3900","7.3590","7.4140","7.3540","","0.63%"
"05/13/2019","7.3440","7.4015","7.4060","7.3410","","-0.57%"
"05/10/2019","7.3860","7.3870","7.4165","7.3610","","0.23%"
"05/09/2019","7.3690","7.4160","7.4160","7.3515","","-0.41%"
"05/08/2019","7.3990","7.3635","7.4265","7.3595","","0.74%"
"05/07/2019","7.3450","7.3720","7.4140","7.3570","","-0.23%"
"05/06/2019","7.3620","7.3840","7.4010","7.3390","","-0.07%"
"05/03/2019","7.3670","7.3475","7.3940","7.3225","","0.50%"
"05/02/2019","7.3300","7.4090","7.4315","7.3230","","-0.84%"
"05/01/2019","7.3920","7.4360","7.4470","7.4050","","-0.31%"
"04/30/2019","7.4150","7.4675","7.4850","7.3905","","-0.46%"
"04/29/2019","7.4490","7.4290","7.4785","7.4270","","0.57%"
"04/26/2019","7.4070","7.4510","7.4635","7.4150","","-0.19%"
"04/25/2019","7.4210","7.4810","7.5035","7.4090","","-0.43%"
"04/24/2019","7.4530","7.5595","7.5700","7.4630","","-1.05%"
"04/23/2019","7.5320","7.5475","7.5775","7.5310","","0.24%"
"04/22/2019","7.5140","7.5290","7.6045","7.5240","","0.07%"
"04/19/2019","7.5090","7.5600","7.5640","7.5265","","-0.45%"
"04/18/2019","7.5430","7.5795","7.5835","7.5200","","-0.11%"
"04/17/2019","7.5510","7.5570","7.5980","7.5350","","0.13%"
"04/16/2019","7.5410","7.5695","7.5880","7.5115","","0.32%"
"04/15/2019","7.5170","7.5340","7.5905","7.5220","","-0.05%"
"04/12/2019","7.5210","7.5315","7.6010","7.4955","","-0.13%"
"04/11/2019","7.5305","7.5780","7.5870","7.4855","","0.09%"
"04/10/2019","7.5240","7.5020","7.5905","7.4675","","0.87%"
"04/09/2019","7.4590","7.5050","7.5510","7.4790","","-0.09%"
"04/08/2019","7.4660","7.4585","7.5320","7.4315","","0.44%"
"04/05/2019","7.4330","7.4395","7.4930","7.4245","","0.30%"
"04/04/2019","7.4110","7.4605","7.4980","7.4155","","-0.28%"
"04/03/2019","7.4320","7.4445","7.5075","7.4220","","0.24%"
"04/02/2019","7.4140","7.4635","7.4820","7.4065","","0.04%"
"04/01/2019","7.4110","7.4050","7.4865","7.3725","","0.50%"
"03/29/2019","7.3740","7.4915","7.5480","7.3865","","-0.86%"
"03/28/2019","7.4380","7.5055","7.5560","7.4335","","-0.16%"
"03/27/2019","7.4500","7.5565","7.5810","7.4735","","-0.75%"
"03/26/2019","7.5060","7.6045","7.6245","7.5270","","-0.60%"
"03/25/2019","7.5510","7.5210","7.6235","7.4980","","0.90%"
"03/22/2019","7.4840","7.6240","7.6545","7.4845","","-1.20%"
"03/21/2019","7.5750","7.6230","7.6600","7.5940","","-0.08%"
"03/20/2019","7.5810","7.5635","7.6540","7.5380","","0.88%"
"03/19/2019","7.5150","7.5585","7.5975","7.5220","","-0.21%"
"03/18/2019","7.5310","7.4945","7.6030","7.4890","","0.76%"
"03/15/2019","7.4740","7.4450","7.5305","7.4210","","0.92%"
"03/14/2019","7.4060","7.4440","7.4755","7.4160","","-0.04%"
"03/13/2019","7.4090","7.4365","7.4775","7.4225","","0.04%"
"03/12/2019","7.4060","7.4035","7.4560","7.3960","","0.50%"
"03/11/2019","7.3690","7.3715","7.4195","7.3500","","0.44%"
"03/08/2019","7.3370","7.3690","7.3820","7.3440","","-0.08%"
"03/07/2019","7.3430","7.4145","7.4350","7.3605","","-0.69%"
"03/06/2019","7.3940","7.4355","7.4570","7.4035","","-0.34%"
"03/05/2019","7.4190","7.4415","7.4840","7.4275","","-0.12%"
"03/04/2019","7.4280","7.4345","7.4805","7.4220","","0.38%"
