FX,possition,date,name,value
EUR,buy,2024-04-22T23:00:00Z,mean_value,417
EUR,buy,2024-04-22T23:00:00Z,max_value,417
EUR,buy,2024-04-22T23:00:00Z,min_value,417
EUR,buy,2024-04-23T00:00:00Z,mean_value,417
EUR,buy,2024-04-23T00:00:00Z,max_value,417
EUR,buy,2024-04-23T00:00:00Z,min_value,417
EUR,buy,2024-04-23T02:00:00Z,mean_value,417
EUR,buy,2024-04-23T02:00:00Z,max_value,417
EUR,buy,2024-04-23T02:00:00Z,min_value,417
EUR,buy,2024-04-23T05:00:00Z,mean_value,417
EUR,buy,2024-04-23T05:00:00Z,max_value,417
EUR,buy,2024-04-23T05:00:00Z,min_value,417
EUR,buy,2024-04-23T07:00:00Z,mean_value,417
EUR,buy,2024-04-23T07:00:00Z,max_value,417
EUR,buy,2024-04-23T07:00:00Z,min_value,417
EUR,buy,2024-04-23T08:00:00Z,mean_value,415.1333333333333
EUR,buy,2024-04-23T08:00:00Z,max_value,417
EUR,buy,2024-04-23T08:00:00Z,min_value,415
EUR,buy,2024-04-23T09:00:00Z,mean_value,415
EUR,buy,2024-04-23T09:00:00Z,max_value,415
EUR,buy,2024-04-23T09:00:00Z,min_value,415
EUR,buy,2024-04-23T10:00:00Z,mean_value,415
EUR,buy,2024-04-23T10:00:00Z,max_value,415
EUR,buy,2024-04-23T10:00:00Z,min_value,415
EUR,buy,2024-04-23T11:00:00Z,mean_value,414.8139534883721
EUR,buy,2024-04-23T11:00:00Z,max_value,415
EUR,buy,2024-04-23T11:00:00Z,min_value,413
EUR,buy,2024-04-23T12:00:00Z,mean_value,414.6829268292683
EUR,buy,2024-04-23T12:00:00Z,max_value,415
EUR,buy,2024-04-23T12:00:00Z,min_value,413
EUR,buy,2024-04-23T13:00:00Z,mean_value,414.7755102040816
EUR,buy,2024-04-23T13:00:00Z,max_value,415
EUR,buy,2024-04-23T13:00:00Z,min_value,413
EUR,buy,2024-04-23T14:00:00Z,mean_value,414.7843137254902
EUR,buy,2024-04-23T14:00:00Z,max_value,415
EUR,buy,2024-04-23T14:00:00Z,min_value,414
EUR,buy,2024-04-23T15:00:00Z,mean_value,414.5869565217391
EUR,buy,2024-04-23T15:00:00Z,max_value,415
EUR,buy,2024-04-23T15:00:00Z,min_value,414
EUR,buy,2024-04-23T16:00:00Z,mean_value,414.531914893617
EUR,buy,2024-04-23T16:00:00Z,max_value,415
EUR,buy,2024-04-23T16:00:00Z,min_value,414
EUR,buy,2024-04-23T17:00:00Z,mean_value,414.5744680851064
EUR,buy,2024-04-23T17:00:00Z,max_value,415
EUR,buy,2024-04-23T17:00:00Z,min_value,414
EUR,buy,2024-04-23T18:00:00Z,mean_value,414.44444444444446
EUR,buy,2024-04-23T18:00:00Z,max_value,415
EUR,buy,2024-04-23T18:00:00Z,min_value,414
EUR,buy,2024-04-23T19:00:00Z,mean_value,414.25
EUR,buy,2024-04-23T19:00:00Z,max_value,415
EUR,buy,2024-04-23T19:00:00Z,min_value,414
EUR,buy,2024-04-23T20:00:00Z,mean_value,414.21875
EUR,buy,2024-04-23T20:00:00Z,max_value,415
EUR,buy,2024-04-23T20:00:00Z,min_value,414
EUR,buy,2024-04-23T21:00:00Z,mean_value,414
EUR,buy,2024-04-23T21:00:00Z,max_value,414
EUR,buy,2024-04-23T21:00:00Z,min_value,414
EUR,buy,2024-04-23T22:00:00Z,mean_value,414.10526315789474
EUR,buy,2024-04-23T22:00:00Z,max_value,415
EUR,buy,2024-04-23T22:00:00Z,min_value,414
EUR,buy,2024-04-23T23:00:00Z,mean_value,414.1333333333333
EUR,buy,2024-04-23T23:00:00Z,max_value,415
EUR,buy,2024-04-23T23:00:00Z,min_value,414
EUR,buy,2024-04-24T00:00:00Z,mean_value,414.4
EUR,buy,2024-04-24T00:00:00Z,max_value,415
EUR,buy,2024-04-24T00:00:00Z,min_value,414
EUR,buy,2024-04-24T01:00:00Z,mean_value,414
EUR,buy,2024-04-24T01:00:00Z,max_value,414
EUR,buy,2024-04-24T01:00:00Z,min_value,414
EUR,buy,2024-04-24T02:00:00Z,mean_value,414
EUR,buy,2024-04-24T02:00:00Z,max_value,414
EUR,buy,2024-04-24T02:00:00Z,min_value,414
EUR,buy,2024-04-24T04:00:00Z,mean_value,414
EUR,buy,2024-04-24T04:00:00Z,max_value,414
EUR,buy,2024-04-24T04:00:00Z,min_value,414
EUR,buy,2024-04-24T06:00:00Z,mean_value,414
EUR,buy,2024-04-24T06:00:00Z,max_value,414
EUR,buy,2024-04-24T06:00:00Z,min_value,414
EUR,buy,2024-04-24T07:00:00Z,mean_value,414
EUR,buy,2024-04-24T07:00:00Z,max_value,414
EUR,buy,2024-04-24T07:00:00Z,min_value,414
EUR,buy,2024-04-24T08:00:00Z,mean_value,414.7916666666667
EUR,buy,2024-04-24T08:00:00Z,max_value,415
EUR,buy,2024-04-24T08:00:00Z,min_value,414
EUR,buy,2024-04-24T09:00:00Z,mean_value,414.7692307692308
EUR,buy,2024-04-24T09:00:00Z,max_value,415
EUR,buy,2024-04-24T09:00:00Z,min_value,414
EUR,buy,2024-04-24T10:00:00Z,mean_value,414.69767441860466
EUR,buy,2024-04-24T10:00:00Z,max_value,415
EUR,buy,2024-04-24T10:00:00Z,min_value,414
EUR,buy,2024-04-24T11:00:00Z,mean_value,414.6046511627907
EUR,buy,2024-04-24T11:00:00Z,max_value,415
EUR,buy,2024-04-24T11:00:00Z,min_value,414
EUR,buy,2024-04-24T12:00:00Z,mean_value,414.6829268292683
EUR,buy,2024-04-24T12:00:00Z,max_value,415
EUR,buy,2024-04-24T12:00:00Z,min_value,414
EUR,buy,2024-04-24T13:00:00Z,mean_value,414.75757575757575
EUR,buy,2024-04-24T13:00:00Z,max_value,415
EUR,buy,2024-04-24T13:00:00Z,min_value,414
EUR,buy,2024-04-24T14:00:00Z,mean_value,414.84615384615387
EUR,buy,2024-04-24T14:00:00Z,max_value,415
EUR,buy,2024-04-24T14:00:00Z,min_value,414
EUR,buy,2024-04-24T15:00:00Z,mean_value,414.83870967741933
EUR,buy,2024-04-24T15:00:00Z,max_value,415
EUR,buy,2024-04-24T15:00:00Z,min_value,414
EUR,buy,2024-04-24T16:00:00Z,mean_value,414.8709677419355
EUR,buy,2024-04-24T16:00:00Z,max_value,415
EUR,buy,2024-04-24T16:00:00Z,min_value,414
EUR,buy,2024-04-24T17:00:00Z,mean_value,414.8857142857143
EUR,buy,2024-04-24T17:00:00Z,max_value,415
EUR,buy,2024-04-24T17:00:00Z,min_value,414
EUR,buy,2024-04-24T18:00:00Z,mean_value,414.9024390243902
EUR,buy,2024-04-24T18:00:00Z,max_value,415
EUR,buy,2024-04-24T18:00:00Z,min_value,414
EUR,buy,2024-04-24T19:00:00Z,mean_value,414.875
EUR,buy,2024-04-24T19:00:00Z,max_value,415
EUR,buy,2024-04-24T19:00:00Z,min_value,414
EUR,buy,2024-04-24T20:00:00Z,mean_value,414.9166666666667
EUR,buy,2024-04-24T20:00:00Z,max_value,415
EUR,buy,2024-04-24T20:00:00Z,min_value,414
EUR,buy,2024-04-24T21:00:00Z,mean_value,414.8666666666667
EUR,buy,2024-04-24T21:00:00Z,max_value,415
EUR,buy,2024-04-24T21:00:00Z,min_value,414
EUR,buy,2024-04-24T22:00:00Z,mean_value,414.8
EUR,buy,2024-04-24T22:00:00Z,max_value,415
EUR,buy,2024-04-24T22:00:00Z,min_value,414
EUR,buy,2024-04-24T23:00:00Z,mean_value,415
EUR,buy,2024-04-24T23:00:00Z,max_value,415
EUR,buy,2024-04-24T23:00:00Z,min_value,415
EUR,buy,2024-04-25T00:00:00Z,mean_value,415
EUR,buy,2024-04-25T00:00:00Z,max_value,415
EUR,buy,2024-04-25T00:00:00Z,min_value,415
EUR,buy,2024-04-25T01:00:00Z,mean_value,415
EUR,buy,2024-04-25T01:00:00Z,max_value,415
EUR,buy,2024-04-25T01:00:00Z,min_value,415
EUR,buy,2024-04-25T02:00:00Z,mean_value,415
EUR,buy,2024-04-25T02:00:00Z,max_value,415
EUR,buy,2024-04-25T02:00:00Z,min_value,415
EUR,buy,2024-04-25T04:00:00Z,mean_value,415
EUR,buy,2024-04-25T04:00:00Z,max_value,415
EUR,buy,2024-04-25T04:00:00Z,min_value,415
EUR,buy,2024-04-25T06:00:00Z,mean_value,415
EUR,buy,2024-04-25T06:00:00Z,max_value,415
EUR,buy,2024-04-25T06:00:00Z,min_value,415
EUR,buy,2024-04-25T07:00:00Z,mean_value,415
EUR,buy,2024-04-25T07:00:00Z,max_value,415
EUR,buy,2024-04-25T07:00:00Z,min_value,415
EUR,buy,2024-04-25T08:00:00Z,mean_value,415
EUR,buy,2024-04-25T08:00:00Z,max_value,415
EUR,buy,2024-04-25T08:00:00Z,min_value,415
EUR,buy,2024-04-25T09:00:00Z,mean_value,414.97058823529414
EUR,buy,2024-04-25T09:00:00Z,max_value,415
EUR,buy,2024-04-25T09:00:00Z,min_value,414
EUR,buy,2024-04-25T10:00:00Z,mean_value,414.89130434782606
EUR,buy,2024-04-25T10:00:00Z,max_value,415
EUR,buy,2024-04-25T10:00:00Z,min_value,414
EUR,buy,2024-04-25T11:00:00Z,mean_value,414.8780487804878
EUR,buy,2024-04-25T11:00:00Z,max_value,415
EUR,buy,2024-04-25T11:00:00Z,min_value,414
EUR,buy,2024-04-25T12:00:00Z,mean_value,414.875
EUR,buy,2024-04-25T12:00:00Z,max_value,415
EUR,buy,2024-04-25T12:00:00Z,min_value,414
EUR,buy,2024-04-25T13:00:00Z,mean_value,414.8292682926829
EUR,buy,2024-04-25T13:00:00Z,max_value,415
EUR,buy,2024-04-25T13:00:00Z,min_value,414
EUR,buy,2024-04-25T14:00:00Z,mean_value,414.84444444444443
EUR,buy,2024-04-25T14:00:00Z,max_value,415
EUR,buy,2024-04-25T14:00:00Z,min_value,414
EUR,buy,2024-04-25T15:00:00Z,mean_value,414.8478260869565
EUR,buy,2024-04-25T15:00:00Z,max_value,415
EUR,buy,2024-04-25T15:00:00Z,min_value,414
EUR,buy,2024-04-25T16:00:00Z,mean_value,414.9714285714286
EUR,buy,2024-04-25T16:00:00Z,max_value,415
EUR,buy,2024-04-25T16:00:00Z,min_value,414
EUR,buy,2024-04-25T17:00:00Z,mean_value,415
EUR,buy,2024-04-25T17:00:00Z,max_value,415
EUR,buy,2024-04-25T17:00:00Z,min_value,415
EUR,buy,2024-04-25T18:00:00Z,mean_value,415
EUR,buy,2024-04-25T18:00:00Z,max_value,415
EUR,buy,2024-04-25T18:00:00Z,min_value,415
EUR,buy,2024-04-25T19:00:00Z,mean_value,415
EUR,buy,2024-04-25T19:00:00Z,max_value,415
EUR,buy,2024-04-25T19:00:00Z,min_value,415
EUR,buy,2024-04-25T20:00:00Z,mean_value,415
EUR,buy,2024-04-25T20:00:00Z,max_value,415
EUR,buy,2024-04-25T20:00:00Z,min_value,415
EUR,buy,2024-04-25T21:00:00Z,mean_value,415
EUR,buy,2024-04-25T21:00:00Z,max_value,415
EUR,buy,2024-04-25T21:00:00Z,min_value,415
EUR,buy,2024-04-25T22:00:00Z,mean_value,415
EUR,buy,2024-04-25T22:00:00Z,max_value,415
EUR,buy,2024-04-25T22:00:00Z,min_value,415
EUR,buy,2024-04-25T23:00:00Z,mean_value,415
EUR,buy,2024-04-25T23:00:00Z,max_value,415
EUR,buy,2024-04-25T23:00:00Z,min_value,415
EUR,buy,2024-04-26T00:00:00Z,mean_value,415
EUR,buy,2024-04-26T00:00:00Z,max_value,415
EUR,buy,2024-04-26T00:00:00Z,min_value,415
EUR,buy,2024-04-26T01:00:00Z,mean_value,415
EUR,buy,2024-04-26T01:00:00Z,max_value,415
EUR,buy,2024-04-26T01:00:00Z,min_value,415
EUR,buy,2024-04-26T02:00:00Z,mean_value,415
EUR,buy,2024-04-26T02:00:00Z,max_value,415
EUR,buy,2024-04-26T02:00:00Z,min_value,415
EUR,buy,2024-04-26T03:00:00Z,mean_value,415
EUR,buy,2024-04-26T03:00:00Z,max_value,415
EUR,buy,2024-04-26T03:00:00Z,min_value,415
EUR,buy,2024-04-26T04:00:00Z,mean_value,415
EUR,buy,2024-04-26T04:00:00Z,max_value,415
EUR,buy,2024-04-26T04:00:00Z,min_value,415
EUR,buy,2024-04-26T05:00:00Z,mean_value,415
EUR,buy,2024-04-26T05:00:00Z,max_value,415
EUR,buy,2024-04-26T05:00:00Z,min_value,415
EUR,buy,2024-04-26T07:00:00Z,mean_value,415
EUR,buy,2024-04-26T07:00:00Z,max_value,415
EUR,buy,2024-04-26T07:00:00Z,min_value,415
EUR,buy,2024-04-26T08:00:00Z,mean_value,415
EUR,buy,2024-04-26T08:00:00Z,max_value,415
EUR,buy,2024-04-26T08:00:00Z,min_value,415
EUR,buy,2024-04-26T09:00:00Z,mean_value,415
EUR,buy,2024-04-26T09:00:00Z,max_value,415
EUR,buy,2024-04-26T09:00:00Z,min_value,415
EUR,buy,2024-04-26T10:00:00Z,mean_value,414.95348837209303
EUR,buy,2024-04-26T10:00:00Z,max_value,415
EUR,buy,2024-04-26T10:00:00Z,min_value,414
EUR,buy,2024-04-26T11:00:00Z,mean_value,414.93939393939394
EUR,buy,2024-04-26T11:00:00Z,max_value,415
EUR,buy,2024-04-26T11:00:00Z,min_value,414
EUR,buy,2024-04-26T12:00:00Z,mean_value,414.8611111111111
EUR,buy,2024-04-26T12:00:00Z,max_value,415
EUR,buy,2024-04-26T12:00:00Z,min_value,414
EUR,buy,2024-04-26T13:00:00Z,mean_value,414.8888888888889
EUR,buy,2024-04-26T13:00:00Z,max_value,415
EUR,buy,2024-04-26T13:00:00Z,min_value,414
EUR,buy,2024-04-26T14:00:00Z,mean_value,414.9
EUR,buy,2024-04-26T14:00:00Z,max_value,415
EUR,buy,2024-04-26T14:00:00Z,min_value,414
EUR,buy,2024-04-26T15:00:00Z,mean_value,414.8918918918919
EUR,buy,2024-04-26T15:00:00Z,max_value,415
EUR,buy,2024-04-26T15:00:00Z,min_value,414
EUR,buy,2024-04-26T16:00:00Z,mean_value,414.875
EUR,buy,2024-04-26T16:00:00Z,max_value,415
EUR,buy,2024-04-26T16:00:00Z,min_value,414
EUR,buy,2024-04-26T17:00:00Z,mean_value,414.84615384615387
EUR,buy,2024-04-26T17:00:00Z,max_value,415
EUR,buy,2024-04-26T17:00:00Z,min_value,414
EUR,buy,2024-04-26T18:00:00Z,mean_value,414.8048780487805
EUR,buy,2024-04-26T18:00:00Z,max_value,415
EUR,buy,2024-04-26T18:00:00Z,min_value,414
EUR,buy,2024-04-26T19:00:00Z,mean_value,414.8484848484849
EUR,buy,2024-04-26T19:00:00Z,max_value,415
EUR,buy,2024-04-26T19:00:00Z,min_value,414
EUR,buy,2024-04-26T20:00:00Z,mean_value,414.90909090909093
EUR,buy,2024-04-26T20:00:00Z,max_value,415
EUR,buy,2024-04-26T20:00:00Z,min_value,414
EUR,buy,2024-04-26T21:00:00Z,mean_value,415
EUR,buy,2024-04-26T21:00:00Z,max_value,415
EUR,buy,2024-04-26T21:00:00Z,min_value,415
EUR,buy,2024-04-26T22:00:00Z,mean_value,415
EUR,buy,2024-04-26T22:00:00Z,max_value,415
EUR,buy,2024-04-26T22:00:00Z,min_value,415
EUR,buy,2024-04-26T23:00:00Z,mean_value,415
EUR,buy,2024-04-26T23:00:00Z,max_value,415
EUR,buy,2024-04-26T23:00:00Z,min_value,415
EUR,buy,2024-04-27T00:00:00Z,mean_value,415
EUR,buy,2024-04-27T00:00:00Z,max_value,415
EUR,buy,2024-04-27T00:00:00Z,min_value,415
EUR,buy,2024-04-27T01:00:00Z,mean_value,415
EUR,buy,2024-04-27T01:00:00Z,max_value,415
EUR,buy,2024-04-27T01:00:00Z,min_value,415
EUR,buy,2024-04-27T02:00:00Z,mean_value,415
EUR,buy,2024-04-27T02:00:00Z,max_value,415
EUR,buy,2024-04-27T02:00:00Z,min_value,415
EUR,buy,2024-04-27T04:00:00Z,mean_value,415
EUR,buy,2024-04-27T04:00:00Z,max_value,415
EUR,buy,2024-04-27T04:00:00Z,min_value,415
EUR,buy,2024-04-27T07:00:00Z,mean_value,415
EUR,buy,2024-04-27T07:00:00Z,max_value,415
EUR,buy,2024-04-27T07:00:00Z,min_value,415
EUR,buy,2024-04-27T08:00:00Z,mean_value,415
EUR,buy,2024-04-27T08:00:00Z,max_value,415
EUR,buy,2024-04-27T08:00:00Z,min_value,415
EUR,buy,2024-04-27T09:00:00Z,mean_value,415
EUR,buy,2024-04-27T09:00:00Z,max_value,415
EUR,buy,2024-04-27T09:00:00Z,min_value,415
EUR,buy,2024-04-27T10:00:00Z,mean_value,415
EUR,buy,2024-04-27T10:00:00Z,max_value,415
EUR,buy,2024-04-27T10:00:00Z,min_value,415
EUR,buy,2024-04-27T11:00:00Z,mean_value,415
EUR,buy,2024-04-27T11:00:00Z,max_value,415
EUR,buy,2024-04-27T11:00:00Z,min_value,415
EUR,buy,2024-04-27T12:00:00Z,mean_value,415
EUR,buy,2024-04-27T12:00:00Z,max_value,415
EUR,buy,2024-04-27T12:00:00Z,min_value,415
EUR,buy,2024-04-27T13:00:00Z,mean_value,415
EUR,buy,2024-04-27T13:00:00Z,max_value,415
EUR,buy,2024-04-27T13:00:00Z,min_value,415
EUR,buy,2024-04-27T14:00:00Z,mean_value,415
EUR,buy,2024-04-27T14:00:00Z,max_value,415
EUR,buy,2024-04-27T14:00:00Z,min_value,415
EUR,buy,2024-04-27T15:00:00Z,mean_value,415
EUR,buy,2024-04-27T15:00:00Z,max_value,415
EUR,buy,2024-04-27T15:00:00Z,min_value,415
EUR,buy,2024-04-27T16:00:00Z,mean_value,415
EUR,buy,2024-04-27T16:00:00Z,max_value,415
EUR,buy,2024-04-27T16:00:00Z,min_value,415
EUR,buy,2024-04-27T17:00:00Z,mean_value,415
EUR,buy,2024-04-27T17:00:00Z,max_value,415
EUR,buy,2024-04-27T17:00:00Z,min_value,415
EUR,buy,2024-04-27T18:00:00Z,mean_value,415
EUR,buy,2024-04-27T18:00:00Z,max_value,415
EUR,buy,2024-04-27T18:00:00Z,min_value,415
EUR,buy,2024-04-27T19:00:00Z,mean_value,415
EUR,buy,2024-04-27T19:00:00Z,max_value,415
EUR,buy,2024-04-27T19:00:00Z,min_value,415
EUR,buy,2024-04-27T20:00:00Z,mean_value,415
EUR,buy,2024-04-27T20:00:00Z,max_value,415
EUR,buy,2024-04-27T20:00:00Z,min_value,415
EUR,buy,2024-04-27T21:00:00Z,mean_value,415
EUR,buy,2024-04-27T21:00:00Z,max_value,415
EUR,buy,2024-04-27T21:00:00Z,min_value,415
EUR,buy,2024-04-27T22:00:00Z,mean_value,415
EUR,buy,2024-04-27T22:00:00Z,max_value,415
EUR,buy,2024-04-27T22:00:00Z,min_value,415
EUR,buy,2024-04-27T23:00:00Z,mean_value,415
EUR,buy,2024-04-27T23:00:00Z,max_value,415
EUR,buy,2024-04-27T23:00:00Z,min_value,415
EUR,buy,2024-04-28T00:00:00Z,mean_value,415
EUR,buy,2024-04-28T00:00:00Z,max_value,415
EUR,buy,2024-04-28T00:00:00Z,min_value,415
EUR,buy,2024-04-28T01:00:00Z,mean_value,415
EUR,buy,2024-04-28T01:00:00Z,max_value,415
EUR,buy,2024-04-28T01:00:00Z,min_value,415
EUR,buy,2024-04-28T02:00:00Z,mean_value,415
EUR,buy,2024-04-28T02:00:00Z,max_value,415
EUR,buy,2024-04-28T02:00:00Z,min_value,415
EUR,buy,2024-04-28T03:00:00Z,mean_value,415
EUR,buy,2024-04-28T03:00:00Z,max_value,415
EUR,buy,2024-04-28T03:00:00Z,min_value,415
EUR,buy,2024-04-28T04:00:00Z,mean_value,415
EUR,buy,2024-04-28T04:00:00Z,max_value,415
EUR,buy,2024-04-28T04:00:00Z,min_value,415
EUR,buy,2024-04-28T05:00:00Z,mean_value,415
EUR,buy,2024-04-28T05:00:00Z,max_value,415
EUR,buy,2024-04-28T05:00:00Z,min_value,415
EUR,buy,2024-04-28T06:00:00Z,mean_value,415
EUR,buy,2024-04-28T06:00:00Z,max_value,415
EUR,buy,2024-04-28T06:00:00Z,min_value,415
EUR,buy,2024-04-28T07:00:00Z,mean_value,415
EUR,buy,2024-04-28T07:00:00Z,max_value,415
EUR,buy,2024-04-28T07:00:00Z,min_value,415
EUR,buy,2024-04-28T08:00:00Z,mean_value,415
EUR,buy,2024-04-28T08:00:00Z,max_value,415
EUR,buy,2024-04-28T08:00:00Z,min_value,415
EUR,buy,2024-04-28T09:00:00Z,mean_value,415
EUR,buy,2024-04-28T09:00:00Z,max_value,415
EUR,buy,2024-04-28T09:00:00Z,min_value,415
EUR,buy,2024-04-28T10:00:00Z,mean_value,415
EUR,buy,2024-04-28T10:00:00Z,max_value,415
EUR,buy,2024-04-28T10:00:00Z,min_value,415
EUR,buy,2024-04-28T11:00:00Z,mean_value,415
EUR,buy,2024-04-28T11:00:00Z,max_value,415
EUR,buy,2024-04-28T11:00:00Z,min_value,415
EUR,buy,2024-04-28T12:00:00Z,mean_value,415
EUR,buy,2024-04-28T12:00:00Z,max_value,415
EUR,buy,2024-04-28T12:00:00Z,min_value,415
EUR,buy,2024-04-28T13:00:00Z,mean_value,415
EUR,buy,2024-04-28T13:00:00Z,max_value,415
EUR,buy,2024-04-28T13:00:00Z,min_value,415
EUR,buy,2024-04-28T14:00:00Z,mean_value,415
EUR,buy,2024-04-28T14:00:00Z,max_value,415
EUR,buy,2024-04-28T14:00:00Z,min_value,415
EUR,buy,2024-04-28T15:00:00Z,mean_value,415
EUR,buy,2024-04-28T15:00:00Z,max_value,415
EUR,buy,2024-04-28T15:00:00Z,min_value,415
EUR,buy,2024-04-28T16:00:00Z,mean_value,415
EUR,buy,2024-04-28T16:00:00Z,max_value,415
EUR,buy,2024-04-28T16:00:00Z,min_value,415
EUR,buy,2024-04-28T17:00:00Z,mean_value,415
EUR,buy,2024-04-28T17:00:00Z,max_value,415
EUR,buy,2024-04-28T17:00:00Z,min_value,415
EUR,buy,2024-04-28T18:00:00Z,mean_value,415
EUR,buy,2024-04-28T18:00:00Z,max_value,415
EUR,buy,2024-04-28T18:00:00Z,min_value,415
EUR,buy,2024-04-28T19:00:00Z,mean_value,415
EUR,buy,2024-04-28T19:00:00Z,max_value,415
EUR,buy,2024-04-28T19:00:00Z,min_value,415
EUR,buy,2024-04-28T20:00:00Z,mean_value,415
EUR,buy,2024-04-28T20:00:00Z,max_value,415
EUR,buy,2024-04-28T20:00:00Z,min_value,415
EUR,buy,2024-04-28T21:00:00Z,mean_value,415
EUR,buy,2024-04-28T21:00:00Z,max_value,415
EUR,buy,2024-04-28T21:00:00Z,min_value,415
EUR,buy,2024-04-28T22:00:00Z,mean_value,415
EUR,buy,2024-04-28T22:00:00Z,max_value,415
EUR,buy,2024-04-28T22:00:00Z,min_value,415
EUR,buy,2024-04-28T23:00:00Z,mean_value,415
EUR,buy,2024-04-28T23:00:00Z,max_value,415
EUR,buy,2024-04-28T23:00:00Z,min_value,415
EUR,buy,2024-04-29T00:00:00Z,mean_value,415
EUR,buy,2024-04-29T00:00:00Z,max_value,415
EUR,buy,2024-04-29T00:00:00Z,min_value,415
EUR,buy,2024-04-29T01:00:00Z,mean_value,415
EUR,buy,2024-04-29T01:00:00Z,max_value,415
EUR,buy,2024-04-29T01:00:00Z,min_value,415
EUR,buy,2024-04-29T02:00:00Z,mean_value,415
EUR,buy,2024-04-29T02:00:00Z,max_value,415
EUR,buy,2024-04-29T02:00:00Z,min_value,415
EUR,buy,2024-04-29T03:00:00Z,mean_value,415
EUR,buy,2024-04-29T03:00:00Z,max_value,415
EUR,buy,2024-04-29T03:00:00Z,min_value,415
EUR,buy,2024-04-29T04:00:00Z,mean_value,415
EUR,buy,2024-04-29T04:00:00Z,max_value,415
EUR,buy,2024-04-29T04:00:00Z,min_value,415
EUR,buy,2024-04-29T06:00:00Z,mean_value,415
EUR,buy,2024-04-29T06:00:00Z,max_value,415
EUR,buy,2024-04-29T06:00:00Z,min_value,415
EUR,buy,2024-04-29T07:00:00Z,mean_value,415
EUR,buy,2024-04-29T07:00:00Z,max_value,415
EUR,buy,2024-04-29T07:00:00Z,min_value,415
EUR,buy,2024-04-29T08:00:00Z,mean_value,415
EUR,buy,2024-04-29T08:00:00Z,max_value,415
EUR,buy,2024-04-29T08:00:00Z,min_value,415
EUR,buy,2024-04-29T09:00:00Z,mean_value,414.9024390243902
EUR,buy,2024-04-29T09:00:00Z,max_value,415
EUR,buy,2024-04-29T09:00:00Z,min_value,414
EUR,buy,2024-04-29T10:00:00Z,mean_value,414.925
EUR,buy,2024-04-29T10:00:00Z,max_value,415
EUR,buy,2024-04-29T10:00:00Z,min_value,414
EUR,buy,2024-04-29T11:00:00Z,mean_value,414.7843137254902
EUR,buy,2024-04-29T11:00:00Z,max_value,415
EUR,buy,2024-04-29T11:00:00Z,min_value,414
EUR,buy,2024-04-29T12:00:00Z,mean_value,414.82142857142856
EUR,buy,2024-04-29T12:00:00Z,max_value,415
EUR,buy,2024-04-29T12:00:00Z,min_value,414
EUR,buy,2024-04-29T13:00:00Z,mean_value,414.8809523809524
EUR,buy,2024-04-29T13:00:00Z,max_value,415
EUR,buy,2024-04-29T13:00:00Z,min_value,414
EUR,buy,2024-04-29T14:00:00Z,mean_value,414.87179487179486
EUR,buy,2024-04-29T14:00:00Z,max_value,415
EUR,buy,2024-04-29T14:00:00Z,min_value,414
EUR,buy,2024-04-29T15:00:00Z,mean_value,414.90909090909093
EUR,buy,2024-04-29T15:00:00Z,max_value,415
EUR,buy,2024-04-29T15:00:00Z,min_value,414
EUR,buy,2024-04-29T16:00:00Z,mean_value,414.82608695652175
EUR,buy,2024-04-29T16:00:00Z,max_value,415
EUR,buy,2024-04-29T16:00:00Z,min_value,414
EUR,buy,2024-04-29T17:00:00Z,mean_value,414.8666666666667
EUR,buy,2024-04-29T17:00:00Z,max_value,415
EUR,buy,2024-04-29T17:00:00Z,min_value,414
EUR,buy,2024-04-29T18:00:00Z,mean_value,414.8636363636364
EUR,buy,2024-04-29T18:00:00Z,max_value,415
EUR,buy,2024-04-29T18:00:00Z,min_value,414
EUR,buy,2024-04-29T19:00:00Z,mean_value,414.8611111111111
EUR,buy,2024-04-29T19:00:00Z,max_value,415
EUR,buy,2024-04-29T19:00:00Z,min_value,414
EUR,buy,2024-04-29T20:00:00Z,mean_value,414.8857142857143
EUR,buy,2024-04-29T20:00:00Z,max_value,415
EUR,buy,2024-04-29T20:00:00Z,min_value,414
EUR,buy,2024-04-29T21:00:00Z,mean_value,415
EUR,buy,2024-04-29T21:00:00Z,max_value,415
EUR,buy,2024-04-29T21:00:00Z,min_value,415
EUR,buy,2024-04-29T22:00:00Z,mean_value,415
EUR,buy,2024-04-29T22:00:00Z,max_value,415
EUR,buy,2024-04-29T22:00:00Z,min_value,415
EUR,buy,2024-04-29T23:00:00Z,mean_value,415
EUR,buy,2024-04-29T23:00:00Z,max_value,415
EUR,buy,2024-04-29T23:00:00Z,min_value,415
EUR,buy,2024-04-30T00:00:00Z,mean_value,415
EUR,buy,2024-04-30T00:00:00Z,max_value,415
EUR,buy,2024-04-30T00:00:00Z,min_value,415
EUR,buy,2024-04-30T01:00:00Z,mean_value,415
EUR,buy,2024-04-30T01:00:00Z,max_value,415
EUR,buy,2024-04-30T01:00:00Z,min_value,415
EUR,buy,2024-04-30T02:00:00Z,mean_value,415
EUR,buy,2024-04-30T02:00:00Z,max_value,415
EUR,buy,2024-04-30T02:00:00Z,min_value,415
EUR,buy,2024-04-30T04:00:00Z,mean_value,415
EUR,buy,2024-04-30T04:00:00Z,max_value,415
EUR,buy,2024-04-30T04:00:00Z,min_value,415
EUR,buy,2024-04-30T05:00:00Z,mean_value,415
EUR,buy,2024-04-30T05:00:00Z,max_value,415
