"year","code","code_name","value","total","pct","rank"
"2019","Ընդամենը",NA,1648063122.3179998,1648063122.3179998,1,0
"2019","1001","Տարածքային կառավարման ոլորտում քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգի իրականացում",546859.6999999997,1648063122.3179998,3.3181963275219815e-4,140
"2019","1002","ՀՀ Արագածոտնի մարզում տարածքային պետական կառավարում",573778.1999999997,1648063122.3179998,3.48153048405683e-4,138
"2019","1003","Հանրային առողջության պահպանում",4553278,1648063122.3179998,0.0027628055857446873,48
"2019","1004","Ոռոգման համակարգի առողջացում",16901296.9,1648063122.3179998,0.010255248522416018,14
"2019","1005","Պարգևավճարներ և պատվովճարներ",12070522.699999997,1648063122.3179998,0.007324065769412287,23
"2019","1006","Պետական պարտքի կառավարում",158125278.2,1648063122.3179998,0.09594612976813466,3
"2019","1007","Հեռուստատեսության և ռադիոյի բնագավառի կանոնակարգում",315929.4,1648063122.3179998,1.9169739054390435e-4,159
"2019","1009","ՀՀ Արարատի մարզում տարածքային պետական կառավարում",600598.0999999999,1648063122.3179998,3.644266362536278e-4,134
"2019","1010","ՀՀ Արմավիրի մարզում տարածքային պետական կառավարում",616219.1999999997,1648063122.3179998,3.7390509602161823e-4,130
"2019","1011","Անապահով սոցիալական խմբերին աջակցություն",38597296.2,1648063122.3179998,0.0234197924080195,7
"2019","1012","Անշարժ գույքի կադաստրի վարման բնագավառում պետական քաղաքականության իրականացում",3991159.8,1648063122.3179998,0.0024217275090692133,52
"2019","1013","Փորձաքննության ծառայություններ",284359,1648063122.3179998,1.725413281501313e-4,161
"2019","1014","Հասարակական անվտանգության ապահովում",27349319.3,1648063122.3179998,0.016594825119036215,9
"2019","1015","Սոցիալական փաթեթների ապահովում",10619496,1648063122.3179998,0.006443622125992168,26
"2019","1016","Շրջակա միջավայրի վրա ազդեցության գնահատում և մոնիթորինգ",272200.2,1648063122.3179998,1.6516369810954241e-4,162
"2019","1017","Որոտան-Արփա-Սևան թունելի ջրային համակարգի կառավարում",1992338.4000000004,1648063122.3179998,0.0012088969002581513,73
"2019","1018","Պետական հատվածի արդիականացման ծրագիր",4174467.6,1648063122.3179998,0.002532953710006334,50
"2019","1019","Սոցիալական ներդրումների և տեղական զարգացման ծրագիր",3770821.8999999994,1648063122.3179998,0.0022880324478690723,53
"2019","1020","Հիդրոօդերևութաբանական ծառայություններ",1284797.9000000004,1648063122.3179998,7.795805164264175e-4,89
"2019","1022","Գյուղատնտեսության խթանման ծրագիր",6104735.2,1648063122.3179998,0.0037041877324538964,41
"2019","1023","Հարկային և մաքսային ծառայություններ",15232783,1648063122.3179998,0.009242839545232405,16
"2019","1024","ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում",5254230.100000001,1648063122.3179998,0.0031881243071624154,45
"2019","1025","ՀՀ Գեղարքունիքի մարզում տարածքային պետական կառավարում",820418.9,1648063122.3179998,4.978079351997643e-4,110
"2019","1026","Սննդամթերքի լաբորատոր փորձաքննություններ",171842.89999999997,1648063122.3179998,1.0426961059495283e-4,172
"2019","1027","Կոլեկտորադրենաժային ծառայություններ",336497.30000000005,1648063122.3179998,2.041774343732155e-4,155
"2019","1028","Տեխնիկական անվտանգության կանոնակարգում",46297.2,1648063122.3179998,2.8091885179059777e-5,184
"2019","1030","ՀՀ Լոռու մարզում տարածքային պետական կառավարում",670430.0999999999,1648063122.3179998,4.0679879970679784e-4,121
"2019","1031","Հանրային հատվածի ֆինանսական ոլորտի մասնագետների վերապատրաստում",59400,1648063122.3179998,3.6042308814272804e-5,181
"2019","1032","Խնամքի ծառայություններ 18 տարեկանից բարձր տարիքի անձանց",2629752.5,1648063122.3179998,0.00159566248670212,65
"2019","1033","Աջակցություն քաղաքական կուսակցություններին՝ հասարակական կազմակերպություններին և արհմիություններին",310388.5,1648063122.3179998,1.8833532271715343e-4,160
"2019","1034","Տնտեսական մրցակցության պաշտպանություն",406166.2,1648063122.3179998,2.4645063317036515e-4,148
"2019","1036","Պետական պահպանության ապահովում",3118480.7,1648063122.3179998,0.001892209502032822,58
"2019","1037","ՀՀ Կոտայքի մարզում տարածքային պետական կառավարում",643170.5,1648063122.3179998,3.90258413825425e-4,127
"2019","1038","Տարածքային կառավարման և տեղական ինքնակառավարման մարմինների ներկայացուցիչների մասնագիտական վերապատրաստում և հատուկ ուսուցում",48797.1,1648063122.3179998,2.9608756690925107e-5,183
"2019","1039","ՀՀ Շիրակի մարզում տարածքային պետական կառավարում",721472.1999999997,1648063122.3179998,4.3776976150358216e-4,118
"2019","1040","Կոշտ թափոնների կառավարում",5233938.600000001,1648063122.3179998,0.0031758119753559372,46
"2019","1041","Մեծ նվաճումների սպորտ",2252687.7,1648063122.3179998,0.0013668697936955207,69
"2019","1042","Ռադիո և հեռուստահաղորդումների հեռարձակում",7425764.100000001,1648063122.3179998,0.004505752236938393,38
"2019","1043","Տեղեկատվական տեխնոլոգիաների ոլորտի խթանում",1507948.4000000004,1648063122.3179998,9.149821870166428e-4,85
"2019","1045","Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն",11685448.699999997,1648063122.3179998,0.007090413311089942,24
"2019","1047","ՀՀ Սյունիքի մարզում տարածքային պետական կառավարում",642883.5,1648063122.3179998,3.9008427001011026e-4,128
"2019","1049","Ճանապարհային ցանցի բարելավում",42445058.400000006,1648063122.3179998,0.025754510142973804,6
"2019","1050","Միջազգային հարաբերությունների և դիվանագիտության ոլորտում մասնագետների պատրաստում և վերապատրաստում",69660.8,1648063122.3179998,4.226828393685682e-5,180
"2019","1051","ՀՀ Վայոց ձորի մարզում տարածքային պետական կառավարում",475505.1,1648063122.3179998,2.885235969185466e-4,142
"2019","1052","Քաղաքացիական կացության ակտերի գրանցում",325700.30000000005,1648063122.3179998,1.9762610763470197e-4,157
"2019","1053","Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր",3594213.5,1648063122.3179998,0.0021808712611351565,55
"2019","1054","Միջուկային և ճառագայթային անվտանգության կարգավորում",323048.4,1648063122.3179998,1.9601700664573614e-4,158
"2019","1055","ՀՀ Տավուշի մարզում տարածքային պետական կառավարում",607852.9,1648063122.3179998,3.6882865211197447e-4,133
"2019","1056","Կինեմատոգրաֆիայի ծրագիր",815222.4,1648063122.3179998,4.946548399513911e-4,112
"2019","1057","Արդարադատության ոլորտում քաղաքականության  մշակում՝ ծրագրերի համակարգում՝ խորհրդատվության և մոնիտորինգի իրականացում",1318909.2,1648063122.3179998,8.002783280199577e-4,88
"2019","1058","Տնտեսական զարգացման և ներդրումների ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",1090033.4000000004,1648063122.3179998,6.614027006847099e-4,98
"2019","1059","Բուսաբուծության խթանում և բույսերի պաշտպանություն",513206.9,1648063122.3179998,3.114000265221485e-4,141
"2019","1060","Մարդու իրավունքների պաշտպանություն",452644.7,1648063122.3179998,2.746525262717823e-4,144
"2019","1061","Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում",1848168.5,1648063122.3179998,0.0011214185154513694,75
"2019","1062","ՀՀ հատուկ քննչական ծառայություններ",739524.1999999997,1648063122.3179998,4.487232254550174e-4,115
"2019","1064","Հանրային ծառայությունների ոլորտի կարգավորում",798863.0999999999,1648063122.3179998,4.8472846044658735e-4,113
"2019","1066","Վերականգնվող էներգետիկայի ծրագիր",83656.1,1648063122.3179998,5.076025236359743e-5,179
"2019","1067","Ստանդարտների մշակում և հավատարմագրման համակարգի զարգացում",30803.4,1648063122.3179998,1.8690667598140925e-5,188
"2019","1068","Ժողովրդագրական վիճակի բարելավում",14062980,1648063122.3179998,0.008533034814965356,19
"2019","1070","Աջակցություն փախստականների ինտեգրմանը",84411.4,1648063122.3179998,5.121854791658429e-5,178
"2019","1071","Բնապահպանության ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",1172608.5,1648063122.3179998,7.115070315697173e-4,93
"2019","1072","Ջրամատակարարաման և ջրահեռացման բարելավում",12610054.800000003,1648063122.3179998,0.007651439213240793,20
"2019","1073","Ընդերքի ուսումնասիրության՝ օգտագործման և պահպանման ծառայություններ",16925.299999999996,1648063122.3179998,1.0269812952427799e-5,190
"2019","1074","Հանրային կարծիքի ուսումնասիրություններ",123278,1648063122.3179998,7.480174656575627e-5,176
"2019","1075","Մշակութային ժառանգության ծրագիր",3087738.3999999994,1648063122.3179998,0.0018735559082573834,59
"2019","1077","Երկաթուղային ցանցի զարգացում",352000,1648063122.3179998,2.1358405223272773e-4,152
"2019","1078","Աջակցություն մարդասիրական ծրագրերին",10000,1648063122.3179998,6.0677287566115824e-06,191.5
"2019","1079","Պետական գույքի կառավարում",1081296.7,1648063122.3179998,6.561015081019208e-4,100
"2019","1080","Դատական իշխանության գործունեության ապահովում և իրականացում",12380667.6,1648063122.3179998,0.0075122532822569305,22
"2019","1082","Սոցիալական աջակցություն անաշխատունակության դեպքում",12539209.699999997,1648063122.3179998,0.007608452328187288,21
"2019","1083","Անձնագրերի և վիզաների տրամադրում՝ բնակչության պետական ռեգիստրի միասնական համակարգի վարում",1625809.2,1648063122.3179998,9.864969235603672e-4,83
"2019","1084","Գյուղատնտեսության ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",654047.1999999997,1648063122.3179998,3.9685810036212853e-4,125
"2019","1085","Արտակարգ իրավիճակների արձագանքման կարողությունների զարգացում",113581.60000000002,1648063122.3179998,6.891823405419542e-5,177
"2019","1086","Գյուղական ենթակառուցվածքների վերականգնում և զարգացում",2689570,1648063122.3179998,0.0016319581231919815,63
"2019","1087","Դատավարական ղեկավարում և դատախազական հսկողություն",5039480.100000001,1648063122.3179998,0.0030578198321141816,47
"2019","1088","Զբաղվածության ծրագիր",1742650.9000000004,1648063122.3179998,0.0010573932978665058,79
"2019","1089","Սեյսմիկ պաշտպանություն",880666.1999999997,1648063122.3179998,5.343643626715846e-4,109
"2019","1090","Փրկարարական ծառայություններ",8991380.699999997,1648063122.3179998,0.005455725923503236,34
"2019","1091","Հանրային իրազեկում",1089061.3,1648063122.3179998,6.608128567722794e-4,99
"2019","1092","ՀՀ սահմանադրական դատարանի գործունեության ապահովում",725472.9,1648063122.3179998,4.4019727774723995e-4,117
"2019","1093","Դատական և հանրային պաշտպանություն",612551.5,1648063122.3179998,3.7167963514555597e-4,131
"2019","1094","Էներգետիկ ենթակառուցվածքների և բնական պաշարների ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",630686.3,1648063122.3179998,3.82683339891096e-4,129
"2019","1095","Ոստիկանության  աշխատողների և նրանց ընտանիքի անդամների առողջության պահպանում",925868.9,1648063122.3179998,5.617921349382334e-4,105
"2019","1096","Ընտրական գործընթացների համակարգում՝կանոնակարգում և տեղեկատվության տրամադրում",1152412.7,1648063122.3179998,6.992527679274397e-4,95
"2019","1098","Բնակարանային ապահովում",1060000,1648063122.3179998,6.431792482008277e-4,101
"2019","1099","Առողջության առաջնային պահպանում",26118556.6,1648063122.3179998,0.015848031696300727,11
"2019","1100","Տրանսպորտի՝ կապի և տեղեկատվական տեխնոլոգիաների բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",666569,1648063122.3179998,4.044559889565826e-4,122
"2019","1101","Ոստիկանության կրթական ծառայություններ",1476486.1,1648063122.3179998,8.958917167707286e-4,86
"2019","1102","Կենսաթոշակային ապահովություն",312081240.4179999,1648063122.3179998,0.1893624316883311,1
"2019","1103","Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության իրականացում և կանոնակարգում",964062.6999999997,1648063122.3179998,5.849670967966604e-4,104
"2019","1104","Աջակցություն փոքր և միջին ձեռնարկատիրությանը",183120,1648063122.3179998,1.1111224899107131e-4,170
"2019","1106","Միգրացիոն բնագավառում պետական քաղաքականության մշակում և իրականացում",194484,1648063122.3179998,1.180076159500847e-4,168
"2019","1107","Ռազմավարական նշանակության պաշարների կառավարում",335191.4,1648063122.3179998,2.0338504967488957e-4,156
"2019","1108","Հանրային ֆինանսների կառավարման բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",2901464.2,1648063122.3179998,0.0017605297762619022,61
"2019","1109","Ջրային տնտեսության ոլորտում ծրագրերի համակարգում և մոնիտորինգ",373249.5,1648063122.3179998,2.264776724540895e-4,150
"2019","1110","Այլընտրանքային աշխատանքային ծառայություն",40650,1648063122.3179998,2.4665317395626083e-5,186
"2019","1111","Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր",10351017,1648063122.3179998,0.006280716351107536,28
"2019","1112","Արտակարգ իրավիճակների բնագավառի պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",919151.1999999997,1648063122.3179998,5.577160167914043e-4,106
"2019","1113","Սպորտի և երիտասարդության հարցերի բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",429694.4,1648063122.3179998,2.60726906743496e-4,146
"2019","1114","Սփյուռքի հայապահպանության ծրագիր",371515.4,1648063122.3179998,2.254254676104055e-4,151
"2019","1115","Երիտասարդության ծրագիր",978187.4,1648063122.3179998,5.935375816335117e-4,102
"2019","1116","Անասնաբուժական ծառայություններ",1714465.1,1648063122.3179998,0.0010402909189476954,81
"2019","1117","Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիթորինգ",5546933.800000001,1648063122.3179998,0.0033657289729280768,43
"2019","1118","Համագործակցություն միջազգային կազմակերպությունների հետ",2549588.7,1648063122.3179998,0.0015470212672521943,66
"2019","1119","Պաշտպանության բնագավառում գիտական և գիտատեխնիկական նպատակային հետազոտություններ",2920153.7,1648063122.3179998,0.0017718700579215714,60
"2019","1120","Քրեակատարողական ծառայություններ",10254899.199999997,1648063122.3179998,0.00622239467719931,30
"2019","1123","Իրավական իրազեկում և տեղեկատվության ապահովում",666487.5,1648063122.3179998,4.0440653696721625e-4,123
"2019","1124","Գրքի և գրչության ծրագիր",1740276.7,1648063122.3179998,0.001055952697705111,80
"2019","1125","Ռազմական ուսուցում և վերապատրաստում",1202986.8,1648063122.3179998,7.299397600184147e-4,91
"2019","1126","Առողջապահության ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",970339,1648063122.3179998,5.887753853961727e-4,103
"2019","1127","Սփյուռքի բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",443022.5,1648063122.3179998,2.6881403630759547e-4,145
"2019","1128","Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում",10309754.6,1648063122.3179998,0.0062556794460028545,29
"2019","1129","Մշակույթի բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",645254,1648063122.3179998,3.9152262511186505e-4,126
"2019","1130","Կրթության և գիտության բնագավառի պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",887718.5,1648063122.3179998,5.3864350702261e-4,108
"2019","1132","Քաղաքացիական ծառայողների վերապատրաստում",9405.799999999997,1648063122.3179998,5.707184313893721e-6,193
"2019","1133","Բնապահպանական ծրագրերի իրականացում համայնքներում",178670.1,1648063122.3179998,1.0841217037166672e-4,171
"2019","1134","Ենթակառուցվածքների և գյուղական ֆինանսավորման աջակցություն",1930524.6,1648063122.3179998,0.0011713899630766073,74
"2019","1136","ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում",5929279.100000001,1648063122.3179998,0.0035977257301046048,42
"2019","1137","Գնումների գործընթացի կարգավորում և համակարգում",153136,1648063122.3179998,9.291877108724713e-5,173
"2019","1138","Ազգային անվտանգություն",29666745.1,1648063122.3179998,0.018000976235833577,8
"2019","1139","ՀՀ կառավարության պահուստային ֆոնդ",8778371.699999997,1648063122.3179998,0.005326477840031529,35
"2019","1141","Ընտանիքներին՝ կանանց և երեխաներին աջակցություն",3464699.3,1648063122.3179998,0.002102285557562202,56
"2019","1142","Պաթանատոմիական՝ գենետիկ և դատաբժշկական փորձաքննություններ",452949.30000000005,1648063122.3179998,2.748373492897087e-4,143
"2019","1143","Ազգային պաշտոնական վիճակագրության արտադրություն և տարածում",2103719.8999999994,1648063122.3179998,0.001276480173308604,71
"2019","1144","Մասնագիտական ուսուցում և որակավորման բարձրացում",17066.099999999995,1648063122.3179998,1.035524657332089e-5,189
"2019","1146","Հանրակրթության ծրագիր",87259771,1648063122.3179998,0.05294686217920414,4
"2019","1147","Ազգային արխիվի ծրագիր",591622.0999999999,1648063122.3179998,3.5898024292169324e-4,136
"2019","1148","Արտադպոցական դաստիարակության ծրագիր",4132285,1648063122.3179998,0.0025073584525014694,51
"2019","1149","Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում",594098.5999999999,1648063122.3179998,3.604829159482681e-4,135
"2019","1153","Սոցիալական պաշտպանության ոլորտի զարգացման ծրագիր",128341.5,1648063122.3179998,7.787414102166655e-5,175
"2019","1154","Հանրապետության նախագահի լիազորությունների իրականացման ապահովում",1145163.2,1648063122.3179998,6.948539679653341e-4,96
"2019","1155","Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում",2702343,1648063122.3179998,0.0016397084331328015,62
"2019","1156","Հայաստան-Սփյուռք գործակցության ծրագիր",196536,1648063122.3179998,1.192527138909414e-4,167
"2019","1157","Քաղաքային զարգացում",26146371.2,1648063122.3179998,0.015864908841128088,10
"2019","1158","Ոստիկանության ոլորտի քաղաքականության մշակում՝ կառավարում՝ կենտրոնացված միջոցառումներ՝ մոնիտորինգ և վերահսկողություն",10534483.6,1648063122.3179998,0.006392038907577311,27
"2019","1160","Հաշմանդամություն ունեցող անձանց աջակցություն",1182577,1648063122.3179998,7.175556469807456e-4,92
"2019","1161","Հանրային ֆինանսների և սեփականության ոլորտում հաշվեքննություն",1119130.3,1648063122.3179998,6.790579103705348e-4,97
"2019","1162","Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր",14350863.800000003,1648063122.3179998,0.00870771489614762,18
"2019","1163","Մասսայական սպորտ",700750,1648063122.3179998,4.2519609261955664e-4,119
"2019","1164","Հեռահաղորդակցության ապահովում",412231.80000000005,1648063122.3179998,2.501310747249755e-4,147
"2019","1165","Ներդրումների և արտահանման խթանման ծրագիր",5461380.5,1648063122.3179998,0.0033138175510647743,44
"2019","1167","Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր",14968052.300000003,1648063122.3179998,0.009082208137117615,17
"2019","1168","Արվեստների ծրագիր",8116481.9,1648063122.3179998,0.004924861062714742,36
"2019","1169","ՀՀ պաշտպանության ապահովում",300585247.2,1648063122.3179998,0.18238697482486413,2
"2019","1171","Ռադիոակտիվ թափոնների կառավարում",34876.3,1648063122.3179998,2.1161992843421256e-5,187
"2019","1173","Անտառների կառավարում",2046424.9000000004,1648063122.3179998,0.0012417151213975986,72
"2019","1175","Ճանապարհային երթևեկության անվտանգության ապահովում",3663740.6,1648063122.3179998,0.0022230584195385376,54
"2019","1176","Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում",586484.5,1648063122.3179998,3.558628865956966e-4,137
"2019","1177","Հումանիտար ականազերծման և փորձագիտական ծառայություններ",338945.5,1648063122.3179998,2.0566293572740911e-4,154
"2019","1178","Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում",185084.89999999997,1648063122.3179998,1.123044970144579e-4,169
"2019","1180","ՀՀ քննչական ծառայություններ",7839639,1648063122.3179998,0.004756880300175367,37
"2019","1181","Կոռուպցիայի կանխարգելման համակարգի զարգացման ապահովում",254007.1,1648063122.3179998,1.541246185053514e-4,164
"2019","1182","Հարկադիր կատարման ծառայություններ",1387756.7,1648063122.3179998,8.420531235770393e-4,87
"2019","1183","Ապահով դպրոց",1170125.7,1648063122.3179998,7.100005358740257e-4,94
"2019","1184","Ավանդների փոխհատուցում",1212000,1648063122.3179998,7.354087253013238e-4,90
"2019","1185","Արտասահմանյան պատվիրակությունների ընդունելությունների և պաշտոնական գործուղումների կազմակերպում",550000,1648063122.3179998,3.3372508161363707e-4,139
"2019","1186","Բնագիտական նմուշների պահպանություն և ցուցադրություն",350738.1,1648063122.3179998,2.128183655409309e-4,153
"2019","1187","Գյուղատնտեսության արդիականացման ծրագիր",2306945.3999999994,1648063122.3179998,0.0013997918943512808,68
"2019","1188","Դեղապահովման ծրագիր",2657870.3999999994,1648063122.3179998,0.0016127236657426727,64
"2019","1189","Դպրոցների սեյսմիկ անվտանգության մակարդակի բարձրացման ծրագիր",9533806,1648063122.3179998,0.005784854882615605,33
"2019","1190","Զբոսաշրջության զարգացման ծրագիր",2171730.3,1648063122.3179998,0.0013177470392914698,70
"2019","1191","Խորհրդատվական՝ մասնագիտական աջակցություն և հետազոտություններ",815631.0999999999,1648063122.3179998,4.949028280256737e-4,111
"2019","1192","Կրթության որակի ապահովում",9897726.3,1648063122.3179998,0.006005671849558076,32
"2019","1193","Համընդհանուր ներառական կրթության համակարգի ներդրում",1590482.5,1648063122.3179998,9.650616402137481e-4,84
"2019","1194","Հայրենադարձության ծրագիր",142480.89999999997,1648063122.3179998,8.64535454197899e-5,174
"2019","1195","Հասարակության և պետության հանդեպ հատուկ ծառայություններ մատուցած քաղաքացիների մահվան դեպքում արարողակարգային միջոցառումների կազմակերպում",56000,1648063122.3179998,3.3979281037024864e-5,182
"2019","1196","Մարզերի մշակութային զարգացման ծրագիր",270771.4,1648063122.3179998,1.6429674102479776e-4,163
"2019","1197","Միջազգային ռազմական համագործակցություն",735341.4,1648063122.3179998,4.4618521587070205e-4,116
"2019","1198","Մշակութային և գեղագիտական դաստիարակության ծրագիր",666371.6999999997,1648063122.3179998,4.043362726682145e-4,124
"2019","1199","Հարկային վարչարարության արդիականացման ծրագիր",45700,1648063122.3179998,2.7729520417714932e-5,185
"2019","1200","Մոր և մանկան առողջության պահպանում",16008636.1,1648063122.3179998,0.00971360616181003,15
"2019","1201","Շտապ բժշկական օգնության ծրագիր",3292270,1648063122.3179998,0.0019976601353529615,57
"2019","1202","Ոչ վարակիչ հիվանդությունների բժշկական օգնության ապահովում",10154929.300000003,1648063122.3179998,0.006161735653496755,31
"2019","1203","Պետական վերահսկողական ծառայություններ",672442.0999999999,1648063122.3179998,4.0801962673262806e-4,120
"2019","1204","Ռազմաբժշկական սպասարկում և առողջապահական ծառայություններ",1805696.3,1648063122.3179998,0.0010956475365217135,77
"2019","1205","Սոցիալական ապահովություն",25752520.1,1648063122.3179998,0.01562593067659878,12
"2019","1206","Սոցիալական պաշտպանության համակարգի բարեփոխումներ",1843300,1648063122.3179998,0.001118464441706213,76
"2019","1207","Սոցիալապես անապահով և առանձին խմբերի անձանց բժշկական օգնություն",18468101.1,1648063122.3179998,0.011205942812448001,13
"2019","1208","Վարակիչ հիվանդությունների կանխարգելման ծրագիր",2503275.5,1648063122.3179998,0.0015189196737071238,67
"2019","1209","Վիճակագրական համակարգի ամրապնդման ազգային ռազմավարական ծրագիր",909363.5999999999,1648063122.3179998,5.517771665935832e-4,107
"2019","1212","Տարածքային զարգացում",56731488.30000001,1648063122.3179998,0.03442312829632836,5
"2019","1213","Տեսչական վերահսկողության ծրագիր",4536666.7,1648063122.3179998,0.0027527262994752172,49
"2019","1214","Արդյունահանող ճյուղերի զարգացման ծրագիր",237809.89999999997,1648063122.3179998,1.4429659688369246e-4,166
"2019","9001","Աջակցություն ՀՀ ՊՆ կողմից իրականացվող ծրագրերին",1700000,1648063122.3179998,0.001031513888623969,82
"2019","9002","Աջակցություն մտավոր սեփականության օբյեկտների պաշտպանությանը",385145.9,1648063122.3179998,2.336960852921049e-4,149
"2019","9003","Աջակցություն արդարադատության ոլորտում իրականացվող ծրագրերին",1755848,1648063122.3179998,0.0010654009401838934,78
"2019","9004","Աջակցություն ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովմանը",781169.8,1648063122.3179998,4.739926459256519e-4,114
"2019","9005","Աջակցություն ՀՀ ոստիկանության բժշկական  վարչության կողմից ծառայությունների մատուցմանը",10000,1648063122.3179998,6.0677287566115824e-06,191.5
"2019","9006","Աջակցություն ՀՀ  պետական եկամուտների կոմիտեի կողմից իրականացվող ծրագրերին",6785008.300000001,1648063122.3179998,0.004116958997575827,40
"2019","9007","Աջակցություն սննդի անվտանգության ապահովման ծրագրերին",248000,1648063122.3179998,1.5047967316396724e-4,165
"2019","9008","Աջակցություն ՀՀ ոստիկանության կողմից պետական պահպանության ծառայությունների մատուցմանը",7168957.7,1648063122.3179998,0.004349929079122203,39
"2019","9009","Աջակցություն ճանապարհային երթևեկության անվտանգության ապահովմանը",10992965.199999997,1648063122.3179998,0.006670233106447038,25
"2019","9010","Աջակցություն ՀՀ ոստիկանության անձնագրային և վիզաների վարչության կողմից ծառայությունների մատուցմանը",610000,1648063122.3179998,3.7013145415330654e-4,132
"2020","Ընդամենը",NA,1855697119.479,1855697119.479,1,0
"2020","1001","Տարածքային կառավարման ոլորտում քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգի իրականացում",1481450.9,1855697119.479,7.983258067544598e-4,93
"2020","1002","ՀՀ Արագածոտնի մարզում տարածքային պետական կառավարում",578573.9,1855697119.479,3.117825069224867e-4,129
"2020","1003","Հանրային առողջության պահպանում",5772875.600000001,1855697119.479,0.0031108932268110517,43
"2020","1004","Ոռոգման համակարգի առողջացում",33935003.900000006,1855697119.479,0.01828693030979511,10
"2020","1005","Պարգևավճարներ և պատվովճարներ",11563584.6,1855697119.479,0.006231396534821672,25
"2020","1006","Պետական պարտքի կառավարում",168184641.55,1855697119.479,0.0906315151242025,3
"2020","1007","Հեռուստատեսության և ռադիոյի բնագավառի կանոնակարգում",313965.9,1855697119.479,1.691902717875362e-4,151
"2020","1009","ՀՀ Արարատի մարզում տարածքային պետական կառավարում",604407.1,1855697119.479,3.257035286931369e-4,126
"2020","1010","ՀՀ Արմավիրի մարզում տարածքային պետական կառավարում",606455.8,1855697119.479,3.2680753428677344e-4,124
"2020","1011","Անապահով սոցիալական խմբերին աջակցություն",38689485.7,1855697119.479,0.020849030423058666,7
"2020","1012","Անշարժ գույքի կադաստրի վարման բնագավառում պետական քաղաքականության իրականացում",5200000,1855697119.479,0.002802181425738235,45
"2020","1013","Փորձաքննության ծառայություններ",335290.6,1855697119.479,1.8068174837396694e-4,145
"2020","1014","Հասարակական անվտանգության ապահովում",35811237.5,1855697119.479,0.019297997029846258,9
"2020","1015","Սոցիալական փաթեթների ապահովում",10619496,1855697119.479,0.0057226450849810545,30
"2020","1016","Շրջակա միջավայրի վրա ազդեցության գնահատում և մոնիթորինգ",319103.6,1855697119.479,1.7195888092426986e-4,150
"2020","1017","Որոտան-Արփա-Սևան թունելի ջրային համակարգի կառավարում",205800,1855697119.479,1.1090171873402476e-4,154
"2020","1018","Պետական հատվածի արդիականացման ծրագիր",6673637.800000001,1855697119.479,0.003596296901012419,40
"2020","1019","Սոցիալական ներդրումների և տեղական զարգացման ծրագիր",4992098.100000001,1855697119.479,0.002690147032939064,48
"2020","1020","Հիդրոօդերևութաբանական ծառայություններ",1313140.5,1855697119.479,7.076265227855035e-4,95
"2020","1022","Գյուղատնտեսության խթանման ծրագիր",4049939.1,1855697119.479,0.002182435407959812,55
"2020","1023","Հարկային և մաքսային ծառայություններ",28706090.2,1855697119.479,0.015469167839231994,12
"2020","1024","ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում",6096621.829000001,1855697119.479,0.003285353932495013,42
